SYEAR,SMTH,NAICS,_EMPLOYMENT_
2017,1,Building material and supplies merchant wholesalers[416],9750
2017,1,"Business-to-business electronic markets, and agents and brokers[419]",750
2017,1,Chemical manufacturing[325],7000
2017,1,Clothing and clothing accessories stores[448],36750
2017,1,Clothing manufacturing[315],2000
2017,1,Computer and electronic product manufacturing[334],4750
2017,1,Construction of buildings[236],66750
2017,1,Couriers and messengers[492],5250
2017,1,Credit intermediation and related activities[522],51000
2017,1,Crop production[111],8000
2017,1,"Data processing, hosting, and related services[518]",4500
2017,1,Educational services[611],173500
2017,1,"Electrical equipment, appliance and component manufacturing[335]",1750
2017,1,Electronics and appliance stores[443],15250
2017,1,Fabricated metal product manufacturing[332],15000
2017,1,Farm product merchant wholesalers[411],500
2017,1,Federal government public administration[911],36250
2017,1,"Fishing, hunting and trapping[114]",1500
2017,1,Food and beverage stores[445],64250
2017,1,Food manufacturing[311],31750
2017,1,Food services and drinking places[722],143750
2017,1,"Food, beverage and tobacco merchant wholesalers[413]",15750
2017,1,Forestry and logging[113],14000
2017,1,Funds and other financial vehicles[526],0
2017,1,Furniture and home furnishings stores[442],12500
2017,1,Furniture and related product manufacturing[337],10000
2017,1,Gasoline stations[447],8750
2017,1,General merchandise stores[452],30500
2017,1,Health and personal care stores[446],24500
2017,1,Heavy and civil engineering construction[237],17500
2017,1,Heritage institutions[712],6000
2017,1,Hospitals[622],99250
2017,1,Insurance carriers and related activities[524],30750
2017,1,International and other extra-territorial public administration[919],0
2017,1,Leather and allied product manufacturing[316],0
2017,1,Lessors of non-financial intangible assets (except copyrighted works)[533],0
2017,1,"Local, municipal and regional public administration[913]",32250
2017,1,Machinery manufacturing[333],13250
2017,1,"Machinery, equipment and supplies merchant wholesalers[417]",24250
2017,1,Mining and quarrying (except oil and gas)[212],15500
2017,1,Miscellaneous manufacturing[339],11750
2017,1,Miscellaneous merchant wholesalers[418],13750
2017,1,Miscellaneous store retailers[453],16750
2017,1,Motion picture and sound recording industries[512],30000
2017,1,Motor vehicle and motor vehicle parts and accessories merchant wholesalers[415],5750
2017,1,Motor vehicle and parts dealers[441],32250
2017,1,Non-metallic mineral product manufacturing[327],6500
2017,1,Non-store retailers[454],7250
2017,1,Nursing and residential care facilities[623],48250
2017,1,Oil and gas extraction[211],5000
2017,1,Other,3000
2017,1,Other information services[519],3250
2017,1,Paper manufacturing[322],7000
2017,1,"Performing arts, spectator sports and related industries[711]",14500
2017,1,Personal and household goods merchant wholesalers[414],9000
2017,1,Personal and laundry services[812],36750
2017,1,Petroleum and coal product manufacturing[324],1750
2017,1,Petroleum and petroleum products merchant wholesalers[412],750
2017,1,Pipeline transportation[486],250
2017,1,Plastics and rubber products manufacturing[326],6250
2017,1,Postal service[491],8250
2017,1,Primary metal manufacturing[331],1500
2017,1,Printing and related support activities[323],4500
2017,1,Private households[814],14250
2017,1,"Professional, scientific and technical services[541]",194250
2017,1,Provincial and territorial public administration[912],31250
2017,1,Publishing industries[511],9500
2017,1,Rail transportation[482],4250
2017,1,Real estate[531],35000
2017,1,"Religious, grant-making, civic, and professional and similar organizations[813]",27750
2017,1,Rental and leasing services[532],6250
2017,1,Repair and maintenance[811],35500
2017,1,Scenic and sightseeing transportation[487],750
2017,1,"Securities, commodity contracts, and other financial investment and related acti",19750
2017,1,Social assistance[624],53500
2017,1,Specialty trade contractors[238],129000
2017,1,"Sporting goods, hobby, book and music stores[451]",11750
2017,1,Support activities for agriculture and forestry[115],6250
2017,1,"Support activities for mining, and oil and gas extraction[213]",6000
2017,1,Support activities for transportation[488],25750
2017,1,Telecommunications[517],17250
2017,1,Textile mills[313],250
2017,1,Textile product mills[314],750
2017,1,Transit and ground passenger transportation[485],21250
2017,1,Transportation equipment manufacturing[336],6000
2017,1,Truck transportation[484],39250
2017,1,Utilities[221],13500
2017,1,Warehousing and storage[493],10500
2017,1,Waste management and remediation services[562],6000
2017,1,Water transportation[483],5250
2017,1,Wood product manufacturing[321],25250
2017,2,Aboriginal public administration[914],1000
2017,2,Accommodation services[721],34500
2017,2,Administrative and support services[561],93000
2017,2,Air transportation[481],19500
2017,2,Ambulatory health care services[621],81500
2017,2,"Amusement, gambling and recreation industries[713]",38500
2017,2,Animal production and aquaculture[112],10000
2017,2,Beverage and tobacco product manufacturing[312],7500
2017,2,Broadcasting (except Internet)[515],3000
2017,2,Building material and garden equipment and supplies dealers[444],22500
2017,2,Building material and supplies merchant wholesalers[416],12250
2017,2,"Business-to-business electronic markets, and agents and brokers[419]",250
2017,2,Chemical manufacturing[325],7500
2017,2,Clothing and clothing accessories stores[448],31750
2017,2,Clothing manufacturing[315],2250
2017,2,Computer and electronic product manufacturing[334],8000
2017,2,Construction of buildings[236],78250
2017,2,Couriers and messengers[492],7250
2017,2,Credit intermediation and related activities[522],48250
2017,2,Crop production[111],12250
2017,2,"Data processing, hosting, and related services[518]",4750
2017,2,Educational services[611],178250
2017,2,"Electrical equipment, appliance and component manufacturing[335]",1500
2017,2,Electronics and appliance stores[443],11250
2017,2,Fabricated metal product manufacturing[332],15250
2017,2,Farm product merchant wholesalers[411],250
2017,2,Federal government public administration[911],40000
2017,2,"Fishing, hunting and trapping[114]",4250
2017,2,Food and beverage stores[445],67000
2017,2,Food manufacturing[311],28750
2017,2,Food services and drinking places[722],144250
2017,2,"Food, beverage and tobacco merchant wholesalers[413]",14000
2017,2,Forestry and logging[113],12500
2017,2,Funds and other financial vehicles[526],0
2017,2,Furniture and home furnishings stores[442],13250
2017,2,Furniture and related product manufacturing[337],8250
2017,2,Gasoline stations[447],7250
2017,2,General merchandise stores[452],28500
2017,2,Health and personal care stores[446],21000
2017,2,Heavy and civil engineering construction[237],19500
2017,2,Heritage institutions[712],4000
2017,2,Hospitals[622],105500
2017,2,Insurance carriers and related activities[524],35750
2017,2,International and other extra-territorial public administration[919],0
2017,2,Leather and allied product manufacturing[316],250
2017,2,Lessors of non-financial intangible assets (except copyrighted works)[533],0
2017,2,"Local, municipal and regional public administration[913]",34000
2017,2,Machinery manufacturing[333],9250
2017,2,"Machinery, equipment and supplies merchant wholesalers[417]",26500
2017,2,Mining and quarrying (except oil and gas)[212],16250
2017,2,Miscellaneous manufacturing[339],11500
2017,2,Miscellaneous merchant wholesalers[418],11500
2017,2,Miscellaneous store retailers[453],18500
2017,2,Motion picture and sound recording industries[512],30750
2017,2,Motor vehicle and motor vehicle parts and accessories merchant wholesalers[415],9000
2017,2,Motor vehicle and parts dealers[441],29750
2017,2,Non-metallic mineral product manufacturing[327],8250
2017,2,Non-store retailers[454],7250
2017,2,Nursing and residential care facilities[623],50500
2017,2,Oil and gas extraction[211],5000
2017,2,Other,1500
2017,2,Other information services[519],4500
2017,2,Paper manufacturing[322],9250
2017,2,"Performing arts, spectator sports and related industries[711]",16000
2017,2,Personal and household goods merchant wholesalers[414],11500
2017,2,Personal and laundry services[812],32250
2017,2,Petroleum and coal product manufacturing[324],500
2017,2,Petroleum and petroleum products merchant wholesalers[412],2500
2017,2,Pipeline transportation[486],250
2017,2,Plastics and rubber products manufacturing[326],8000
2017,2,Postal service[491],6750
2017,2,Primary metal manufacturing[331],2000
2017,2,Printing and related support activities[323],3250
2017,2,Private households[814],14500
2017,2,"Professional, scientific and technical services[541]",192000
2017,2,Provincial and territorial public administration[912],30750
2017,2,Publishing industries[511],11250
2017,2,Rail transportation[482],3000
2017,2,Real estate[531],40750
2017,2,"Religious, grant-making, civic, and professional and similar organizations[813]",32500
2017,2,Rental and leasing services[532],5000
2017,2,Repair and maintenance[811],33000
2017,2,Scenic and sightseeing transportation[487],1000
2017,2,"Securities, commodity contracts, and other financial investment and related acti",19250
2017,2,Social assistance[624],53500
2017,2,Specialty trade contractors[238],123500
2017,2,"Sporting goods, hobby, book and music stores[451]",12500
2017,2,Support activities for agriculture and forestry[115],5250
2017,2,"Support activities for mining, and oil and gas extraction[213]",4750
2017,2,Support activities for transportation[488],22500
2017,2,Telecommunications[517],15500
2017,2,Textile mills[313],250
2017,2,Textile product mills[314],1250
2017,2,Transit and ground passenger transportation[485],21500
2017,2,Transportation equipment manufacturing[336],7500
2017,2,Truck transportation[484],40000
2017,2,Utilities[221],13000
2017,2,Warehousing and storage[493],14500
2017,2,Waste management and remediation services[562],9500
2017,2,Water transportation[483],5500
2017,2,Wood product manufacturing[321],26500
2017,3,Aboriginal public administration[914],1500
2017,3,Accommodation services[721],32500
2017,3,Administrative and support services[561],97500
2017,3,Air transportation[481],17500
2017,3,Ambulatory health care services[621],86750
2017,3,"Amusement, gambling and recreation industries[713]",45750
2017,3,Animal production and aquaculture[112],10250
2017,3,Beverage and tobacco product manufacturing[312],8750
2017,3,Broadcasting (except Internet)[515],4000
2017,3,Building material and garden equipment and supplies dealers[444],16000
2017,3,Building material and supplies merchant wholesalers[416],15000
2017,3,"Business-to-business electronic markets, and agents and brokers[419]",500
2017,3,Chemical manufacturing[325],5750
2017,3,Clothing and clothing accessories stores[448],33750
2017,3,Clothing manufacturing[315],2750
2017,3,Computer and electronic product manufacturing[334],9000
2017,3,Construction of buildings[236],75000
2017,3,Couriers and messengers[492],6250
2017,3,Credit intermediation and related activities[522],50000
2017,3,Crop production[111],11250
2017,3,"Data processing, hosting, and related services[518]",5500
2017,3,Educational services[611],169000
2017,3,"Electrical equipment, appliance and component manufacturing[335]",1250
2017,3,Electronics and appliance stores[443],15000
2017,3,Fabricated metal product manufacturing[332],13250
2017,3,Farm product merchant wholesalers[411],1250
2017,3,Federal government public administration[911],37750
2017,3,"Fishing, hunting and trapping[114]",2500
2017,3,Food and beverage stores[445],64000
2017,3,Food manufacturing[311],28500
2017,3,Food services and drinking places[722],140000
2017,3,"Food, beverage and tobacco merchant wholesalers[413]",14000
2017,3,Forestry and logging[113],13750
2017,3,Funds and other financial vehicles[526],0
2017,3,Furniture and home furnishings stores[442],11250
2017,3,Furniture and related product manufacturing[337],9000
2017,3,Gasoline stations[447],5000
2017,3,General merchandise stores[452],28750
2017,3,Health and personal care stores[446],23500
2017,3,Heavy and civil engineering construction[237],19000
2017,3,Heritage institutions[712],5750
2017,3,Hospitals[622],96000
2017,3,Insurance carriers and related activities[524],37500
2017,3,International and other extra-territorial public administration[919],0
2017,3,Leather and allied product manufacturing[316],750
2017,3,Lessors of non-financial intangible assets (except copyrighted works)[533],0
2017,3,"Local, municipal and regional public administration[913]",34000
2017,3,Machinery manufacturing[333],8250
2017,3,"Machinery, equipment and supplies merchant wholesalers[417]",27000
2017,3,Mining and quarrying (except oil and gas)[212],15250
2017,3,Miscellaneous manufacturing[339],10750
2017,3,Miscellaneous merchant wholesalers[418],13000
2017,3,Miscellaneous store retailers[453],30000
2017,3,Motion picture and sound recording industries[512],35000
2017,3,Motor vehicle and motor vehicle parts and accessories merchant wholesalers[415],6000
2017,3,Motor vehicle and parts dealers[441],32250
2017,3,Non-metallic mineral product manufacturing[327],8250
2017,3,Non-store retailers[454],8250
2017,3,Nursing and residential care facilities[623],51250
2017,3,Oil and gas extraction[211],5500
2017,3,Other,2500
2017,3,Other information services[519],4250
2017,3,Paper manufacturing[322],9250
2017,3,"Performing arts, spectator sports and related industries[711]",12500
2017,3,Personal and household goods merchant wholesalers[414],12000
2017,3,Personal and laundry services[812],35250
2017,3,Petroleum and coal product manufacturing[324],250
2017,3,Petroleum and petroleum products merchant wholesalers[412],1500
2017,3,Pipeline transportation[486],0
2017,3,Plastics and rubber products manufacturing[326],6500
2017,3,Postal service[491],7750
2017,3,Primary metal manufacturing[331],3000
2017,3,Printing and related support activities[323],4500
2017,3,Private households[814],15500
2017,3,"Professional, scientific and technical services[541]",193500
2017,3,Provincial and territorial public administration[912],27750
2017,3,Publishing industries[511],10500
2017,3,Rail transportation[482],3500
2017,3,Real estate[531],43500
2017,3,"Religious, grant-making, civic, and professional and similar organizations[813]",31250
2017,3,Rental and leasing services[532],6000
2017,3,Repair and maintenance[811],34250
2017,3,Scenic and sightseeing transportation[487],1000
2017,3,"Securities, commodity contracts, and other financial investment and related acti",14750
2017,3,Social assistance[624],56750
2017,3,Specialty trade contractors[238],124500
2017,3,"Sporting goods, hobby, book and music stores[451]",13000
2017,3,Support activities for agriculture and forestry[115],6250
2017,3,"Support activities for mining, and oil and gas extraction[213]",7250
2017,3,Support activities for transportation[488],21000
2017,3,Telecommunications[517],18750
2017,3,Textile mills[313],250
2017,3,Textile product mills[314],2750
2017,3,Transit and ground passenger transportation[485],26250
2017,3,Transportation equipment manufacturing[336],8500
2017,3,Truck transportation[484],36250
2017,3,Utilities[221],12750
2017,3,Warehousing and storage[493],13750
2017,3,Waste management and remediation services[562],5750
2017,3,Water transportation[483],4750
2017,3,Wood product manufacturing[321],27000
2017,4,Aboriginal public administration[914],1000
2017,4,Accommodation services[721],33000
2017,4,Administrative and support services[561],94000
2017,4,Air transportation[481],13250
2017,4,Ambulatory health care services[621],95750
2017,4,"Amusement, gambling and recreation industries[713]",42000
2017,4,Animal production and aquaculture[112],12500
2017,4,Beverage and tobacco product manufacturing[312],7250
2017,4,Broadcasting (except Internet)[515],3750
2017,4,Building material and garden equipment and supplies dealers[444],15000
2017,4,Building material and supplies merchant wholesalers[416],13750
2017,4,"Business-to-business electronic markets, and agents and brokers[419]",500
2017,4,Chemical manufacturing[325],5500
2017,4,Clothing and clothing accessories stores[448],23750
2017,4,Clothing manufacturing[315],2750
2017,4,Computer and electronic product manufacturing[334],7500
2017,4,Construction of buildings[236],78000
2017,4,Couriers and messengers[492],9500
2017,4,Credit intermediation and related activities[522],46250
2017,4,Crop production[111],12000
2017,4,"Data processing, hosting, and related services[518]",5750
2017,4,Educational services[611],174000
2017,4,"Electrical equipment, appliance and component manufacturing[335]",2250
2017,4,Electronics and appliance stores[443],17000
2017,4,Fabricated metal product manufacturing[332],12750
2017,4,Farm product merchant wholesalers[411],0
2017,4,Federal government public administration[911],35000
2017,4,"Fishing, hunting and trapping[114]",1500
2017,4,Food and beverage stores[445],80750
2017,4,Food manufacturing[311],31500
2017,4,Food services and drinking places[722],148000
2017,4,"Food, beverage and tobacco merchant wholesalers[413]",9750
2017,4,Forestry and logging[113],10250
2017,4,Funds and other financial vehicles[526],0
2017,4,Furniture and home furnishings stores[442],11500
2017,4,Furniture and related product manufacturing[337],9250
2017,4,Gasoline stations[447],5500
2017,4,General merchandise stores[452],27250
2017,4,Health and personal care stores[446],25000
2017,4,Heavy and civil engineering construction[237],18250
2017,4,Heritage institutions[712],3250
2017,4,Hospitals[622],95750
2017,4,Insurance carriers and related activities[524],36250
2017,4,International and other extra-territorial public administration[919],0
2017,4,Leather and allied product manufacturing[316],1250
2017,4,Lessors of non-financial intangible assets (except copyrighted works)[533],0
2017,4,"Local, municipal and regional public administration[913]",35500
2017,4,Machinery manufacturing[333],6750
2017,4,"Machinery, equipment and supplies merchant wholesalers[417]",22750
2017,4,Mining and quarrying (except oil and gas)[212],15000
2017,4,Miscellaneous manufacturing[339],8500
2017,4,Miscellaneous merchant wholesalers[418],10750
2017,4,Miscellaneous store retailers[453],24750
2017,4,Motion picture and sound recording industries[512],30500
2017,4,Motor vehicle and motor vehicle parts and accessories merchant wholesalers[415],6000
2017,4,Motor vehicle and parts dealers[441],33750
2017,4,Non-metallic mineral product manufacturing[327],7750
2017,4,Non-store retailers[454],8000
2017,4,Nursing and residential care facilities[623],51750
2017,4,Oil and gas extraction[211],5000
2017,4,Other,3500
2017,4,Other information services[519],3000
2017,4,Paper manufacturing[322],9000
2017,4,"Performing arts, spectator sports and related industries[711]",15250
2017,4,Personal and household goods merchant wholesalers[414],14500
2017,4,Personal and laundry services[812],35500
2017,4,Petroleum and coal product manufacturing[324],500
2017,4,Petroleum and petroleum products merchant wholesalers[412],2500
2017,4,Pipeline transportation[486],0
2017,4,Plastics and rubber products manufacturing[326],6000
2017,4,Postal service[491],6500
2017,4,Primary metal manufacturing[331],3000
2017,4,Printing and related support activities[323],5250
2017,4,Private households[814],14500
2017,4,"Professional, scientific and technical services[541]",190500
2017,4,Provincial and territorial public administration[912],31500
2017,4,Publishing industries[511],15500
2017,4,Rail transportation[482],4250
2017,4,Real estate[531],51250
2017,4,"Religious, grant-making, civic, and professional and similar organizations[813]",26750
2017,4,Rental and leasing services[532],7500
2017,4,Repair and maintenance[811],38750
2017,4,Scenic and sightseeing transportation[487],1500
2017,4,"Securities, commodity contracts, and other financial investment and related acti",15250
2017,4,Social assistance[624],60000
2017,4,Specialty trade contractors[238],126750
2017,4,"Sporting goods, hobby, book and music stores[451]",13250
2017,4,Support activities for agriculture and forestry[115],6000
2017,4,"Support activities for mining, and oil and gas extraction[213]",8250
2017,4,Support activities for transportation[488],25500
2017,4,Telecommunications[517],20000
2017,4,Textile mills[313],250
2017,4,Textile product mills[314],1500
2017,4,Transit and ground passenger transportation[485],23750
2017,4,Transportation equipment manufacturing[336],10250
2017,4,Truck transportation[484],36250
2017,4,Utilities[221],13250
2017,4,Warehousing and storage[493],13000
2017,4,Waste management and remediation services[562],5250
2017,4,Water transportation[483],5000
2017,4,Wood product manufacturing[321],27000
2017,5,Aboriginal public administration[914],1250
2017,5,Accommodation services[721],35750
2017,5,Administrative and support services[561],106000
2017,5,Air transportation[481],16000
2017,5,Ambulatory health care services[621],100750
2017,5,"Amusement, gambling and recreation industries[713]",45500
2017,5,Animal production and aquaculture[112],13250
2017,5,Beverage and tobacco product manufacturing[312],5750
2017,5,Broadcasting (except Internet)[515],2750
2017,5,Building material and garden equipment and supplies dealers[444],15250
2017,5,Building material and supplies merchant wholesalers[416],18500
2017,5,"Business-to-business electronic markets, and agents and brokers[419]",750
2017,5,Chemical manufacturing[325],5750
2017,5,Clothing and clothing accessories stores[448],29500
2017,5,Clothing manufacturing[315],2250
2017,5,Computer and electronic product manufacturing[334],10000
2017,5,Construction of buildings[236],80750
2017,5,Couriers and messengers[492],7750
2017,5,Credit intermediation and related activities[522],40750
2017,5,Crop production[111],11000
2017,5,"Data processing, hosting, and related services[518]",4750
2017,5,Educational services[611],169500
2017,5,"Electrical equipment, appliance and component manufacturing[335]",2750
2017,5,Electronics and appliance stores[443],12250
2017,5,Fabricated metal product manufacturing[332],14500
2017,5,Farm product merchant wholesalers[411],0
2017,5,Federal government public administration[911],32500
2017,5,"Fishing, hunting and trapping[114]",5000
2017,5,Food and beverage stores[445],80750
2017,5,Food manufacturing[311],31750
2017,5,Food services and drinking places[722],149000
2017,5,"Food, beverage and tobacco merchant wholesalers[413]",8500
2017,5,Forestry and logging[113],10250
2017,5,Funds and other financial vehicles[526],0
2017,5,Furniture and home furnishings stores[442],13750
2017,5,Furniture and related product manufacturing[337],7750
2017,5,Gasoline stations[447],5000
2017,5,General merchandise stores[452],21750
2017,5,Health and personal care stores[446],27000
2017,5,Heavy and civil engineering construction[237],17500
2017,5,Heritage institutions[712],2750
2017,5,Hospitals[622],89750
2017,5,Insurance carriers and related activities[524],37500
2017,5,International and other extra-territorial public administration[919],0
2017,5,Leather and allied product manufacturing[316],750
2017,5,Lessors of non-financial intangible assets (except copyrighted works)[533],0
2017,5,"Local, municipal and regional public administration[913]",38000
2017,5,Machinery manufacturing[333],10000
2017,5,"Machinery, equipment and supplies merchant wholesalers[417]",20750
2017,5,Mining and quarrying (except oil and gas)[212],13500
2017,5,Miscellaneous manufacturing[339],8750
2017,5,Miscellaneous merchant wholesalers[418],14000
2017,5,Miscellaneous store retailers[453],25000
2017,5,Motion picture and sound recording industries[512],33000
2017,5,Motor vehicle and motor vehicle parts and accessories merchant wholesalers[415],6000
2017,5,Motor vehicle and parts dealers[441],34000
2017,5,Non-metallic mineral product manufacturing[327],6000
2017,5,Non-store retailers[454],10000
2017,5,Nursing and residential care facilities[623],54000
2017,5,Oil and gas extraction[211],6000
2017,5,Other,3750
2017,5,Other information services[519],5000
2017,5,Paper manufacturing[322],10250
2017,5,"Performing arts, spectator sports and related industries[711]",14750
2017,5,Personal and household goods merchant wholesalers[414],9250
2017,5,Personal and laundry services[812],37250
2017,5,Petroleum and coal product manufacturing[324],250
2017,5,Petroleum and petroleum products merchant wholesalers[412],2250
2017,5,Pipeline transportation[486],250
2017,5,Plastics and rubber products manufacturing[326],8500
2017,5,Postal service[491],6250
2017,5,Primary metal manufacturing[331],3000
2017,5,Printing and related support activities[323],6250
2017,5,Private households[814],14250
2017,5,"Professional, scientific and technical services[541]",190500
2017,5,Provincial and territorial public administration[912],32000
2017,5,Publishing industries[511],11250
2017,5,Rail transportation[482],5750
2017,5,Real estate[531],55000
2017,5,"Religious, grant-making, civic, and professional and similar organizations[813]",26250
2017,5,Rental and leasing services[532],9250
2017,5,Repair and maintenance[811],38000
2017,5,Scenic and sightseeing transportation[487],3250
2017,5,"Securities, commodity contracts, and other financial investment and related acti",18000
2017,5,Social assistance[624],61250
2017,5,Specialty trade contractors[238],129250
2017,5,"Sporting goods, hobby, book and music stores[451]",13250
2017,5,Support activities for agriculture and forestry[115],6500
2017,5,"Support activities for mining, and oil and gas extraction[213]",10000
2017,5,Support activities for transportation[488],23000
2017,5,Telecommunications[517],21000
2017,5,Textile mills[313],250
2017,5,Textile product mills[314],1250
2017,5,Transit and ground passenger transportation[485],28000
2017,5,Transportation equipment manufacturing[336],11500
2017,5,Truck transportation[484],34000
2017,5,Utilities[221],12250
2017,5,Warehousing and storage[493],13500
2017,5,Waste management and remediation services[562],7000
2017,5,Water transportation[483],6250
2017,5,Wood product manufacturing[321],25750
2017,6,Aboriginal public administration[914],1500
2017,6,Accommodation services[721],40250
2017,6,Administrative and support services[561],101500
2017,6,Air transportation[481],18750
2017,6,Ambulatory health care services[621],100500
2017,6,"Amusement, gambling and recreation industries[713]",47500
2017,6,Animal production and aquaculture[112],12000
2017,6,Beverage and tobacco product manufacturing[312],5750
2017,6,Broadcasting (except Internet)[515],3250
2017,6,Building material and garden equipment and supplies dealers[444],15250
2017,6,Building material and supplies merchant wholesalers[416],15250
2017,6,"Business-to-business electronic markets, and agents and brokers[419]",0
2017,6,Chemical manufacturing[325],6000
2017,6,Clothing and clothing accessories stores[448],31250
2017,6,Clothing manufacturing[315],4000
2017,6,Computer and electronic product manufacturing[334],9000
2017,6,Construction of buildings[236],78750
2017,6,Couriers and messengers[492],7500
2017,6,Credit intermediation and related activities[522],44000
2017,6,Crop production[111],14000
2017,6,"Data processing, hosting, and related services[518]",2000
2017,6,Educational services[611],169250
2017,6,"Electrical equipment, appliance and component manufacturing[335]",4500
2017,6,Electronics and appliance stores[443],13250
2017,6,Fabricated metal product manufacturing[332],14500
2017,6,Farm product merchant wholesalers[411],0
2017,6,Federal government public administration[911],36500
2017,6,"Fishing, hunting and trapping[114]",3000
2017,6,Food and beverage stores[445],81000
2017,6,Food manufacturing[311],22250
2017,6,Food services and drinking places[722],152000
2017,6,"Food, beverage and tobacco merchant wholesalers[413]",8500
2017,6,Forestry and logging[113],10500
2017,6,Funds and other financial vehicles[526],0
2017,6,Furniture and home furnishings stores[442],12750
2017,6,Furniture and related product manufacturing[337],9250
2017,6,Gasoline stations[447],5500
2017,6,General merchandise stores[452],20250
2017,6,Health and personal care stores[446],28000
2017,6,Heavy and civil engineering construction[237],19750
2017,6,Heritage institutions[712],2750
2017,6,Hospitals[622],88500
2017,6,Insurance carriers and related activities[524],35000
2017,6,International and other extra-territorial public administration[919],0
2017,6,Leather and allied product manufacturing[316],1750
2017,6,Lessors of non-financial intangible assets (except copyrighted works)[533],0
2017,6,"Local, municipal and regional public administration[913]",34250
2017,6,Machinery manufacturing[333],12750
2017,6,"Machinery, equipment and supplies merchant wholesalers[417]",21750
2017,6,Mining and quarrying (except oil and gas)[212],13250
2017,6,Miscellaneous manufacturing[339],9500
2017,6,Miscellaneous merchant wholesalers[418],12000
2017,6,Miscellaneous store retailers[453],24500
2017,6,Motion picture and sound recording industries[512],32250
2017,6,Motor vehicle and motor vehicle parts and accessories merchant wholesalers[415],6750
2017,6,Motor vehicle and parts dealers[441],35250
2017,6,Non-metallic mineral product manufacturing[327],8750
2017,6,Non-store retailers[454],13000
2017,6,Nursing and residential care facilities[623],48500
2017,6,Oil and gas extraction[211],5750
2017,6,Other,5000
2017,6,Other information services[519],3750
2017,6,Paper manufacturing[322],9250
2017,6,"Performing arts, spectator sports and related industries[711]",20750
2017,6,Personal and household goods merchant wholesalers[414],11750
2017,6,Personal and laundry services[812],40000
2017,6,Petroleum and coal product manufacturing[324],1000
2017,6,Petroleum and petroleum products merchant wholesalers[412],2750
2017,6,Pipeline transportation[486],250
2017,6,Plastics and rubber products manufacturing[326],8750
2017,6,Postal service[491],5000
2017,6,Primary metal manufacturing[331],5250
2017,6,Printing and related support activities[323],9000
2017,6,Private households[814],15500
2017,6,"Professional, scientific and technical services[541]",200000
2017,6,Provincial and territorial public administration[912],30250
2017,6,Publishing industries[511],9750
2017,6,Rail transportation[482],5500
2017,6,Real estate[531],59000
2017,6,"Religious, grant-making, civic, and professional and similar organizations[813]",21750
2017,6,Rental and leasing services[532],5500
2017,6,Repair and maintenance[811],40750
2017,6,Scenic and sightseeing transportation[487],2250
2017,6,"Securities, commodity contracts, and other financial investment and related acti",18000
2017,6,Social assistance[624],63500
2017,6,Specialty trade contractors[238],138250
2017,6,"Sporting goods, hobby, book and music stores[451]",16750
2017,6,Support activities for agriculture and forestry[115],9500
2017,6,"Support activities for mining, and oil and gas extraction[213]",9000
2017,6,Support activities for transportation[488],23250
2017,6,Telecommunications[517],20250
2017,6,Textile mills[313],250
2017,6,Textile product mills[314],1500
2017,6,Transit and ground passenger transportation[485],25250
2017,6,Transportation equipment manufacturing[336],10500
2017,6,Truck transportation[484],40000
2017,6,Utilities[221],12750
2017,6,Warehousing and storage[493],11000
2017,6,Waste management and remediation services[562],7750
2017,6,Water transportation[483],6250
2017,6,Wood product manufacturing[321],25000
2017,7,Aboriginal public administration[914],2750
2017,7,Accommodation services[721],42250
2017,7,Administrative and support services[561],96000
2017,7,Air transportation[481],12250
2017,7,Ambulatory health care services[621],94750
2017,7,"Amusement, gambling and recreation industries[713]",52750
2017,7,Animal production and aquaculture[112],8250
2017,7,Beverage and tobacco product manufacturing[312],7250
2017,7,Broadcasting (except Internet)[515],4750
2017,7,Building material and garden equipment and supplies dealers[444],13750
2017,7,Building material and supplies merchant wholesalers[416],13750
2017,7,"Business-to-business electronic markets, and agents and brokers[419]",500
2017,7,Chemical manufacturing[325],8000
2017,7,Clothing and clothing accessories stores[448],30750
2017,7,Clothing manufacturing[315],4000
2017,7,Computer and electronic product manufacturing[334],11500
2017,7,Construction of buildings[236],85000
2017,7,Couriers and messengers[492],8750
2017,7,Credit intermediation and related activities[522],40000
2017,7,Crop production[111],16750
2017,7,"Data processing, hosting, and related services[518]",1250
2017,7,Educational services[611],138000
2017,7,"Electrical equipment, appliance and component manufacturing[335]",6750
2017,7,Electronics and appliance stores[443],17750
2017,7,Fabricated metal product manufacturing[332],9000
2017,7,Farm product merchant wholesalers[411],0
2017,7,Federal government public administration[911],33500
2017,7,"Fishing, hunting and trapping[114]",3250
2017,7,Food and beverage stores[445],84250
2017,7,Food manufacturing[311],23000
2017,7,Food services and drinking places[722],153250
2017,7,"Food, beverage and tobacco merchant wholesalers[413]",10750
2017,7,Forestry and logging[113],10250
2017,7,Funds and other financial vehicles[526],0
2017,7,Furniture and home furnishings stores[442],13500
2017,7,Furniture and related product manufacturing[337],9750
2017,7,Gasoline stations[447],5500
2017,7,General merchandise stores[452],24500
2017,7,Health and personal care stores[446],23000
2017,7,Heavy and civil engineering construction[237],20000
2017,7,Heritage institutions[712],2500
2017,7,Hospitals[622],89250
2017,7,Insurance carriers and related activities[524],33250
2017,7,International and other extra-territorial public administration[919],0
2017,7,Leather and allied product manufacturing[316],500
2017,7,Lessors of non-financial intangible assets (except copyrighted works)[533],0
2017,7,"Local, municipal and regional public administration[913]",36750
