SYEAR,SMTH,NAICS,_EMPLOYMENT_
1997,9,Motor vehicle and motor vehicle parts and accessories merchant wholesalers[415],3750
1997,9,Motor vehicle and parts dealers[441],23500
1997,9,Non-metallic mineral product manufacturing[327],6500
1997,9,Non-store retailers[454],8000
1997,9,Nursing and residential care facilities[623],32500
1997,9,Oil and gas extraction[211],2000
1997,9,Other,3250
1997,9,Other information services[519],3750
1997,9,Paper manufacturing[322],24500
1997,9,"Performing arts, spectator sports and related industries[711]",15750
1997,9,Personal and household goods merchant wholesalers[414],13000
1997,9,Personal and laundry services[812],26750
1997,9,Petroleum and coal product manufacturing[324],2250
1997,9,Petroleum and petroleum products merchant wholesalers[412],1500
1997,9,Pipeline transportation[486],1000
1997,9,Plastics and rubber products manufacturing[326],7250
1997,9,Postal service[491],7750
1997,9,Primary metal manufacturing[331],9500
1997,9,Printing and related support activities[323],8500
1997,9,Private households[814],15500
1997,9,"Professional, scientific and technical services[541]",116000
1997,9,Provincial and territorial public administration[912],27000
1997,9,Publishing industries[511],13750
1997,9,Rail transportation[482],9000
1997,9,Real estate[531],30750
1997,9,"Religious, grant-making, civic, and professional and similar organizations[813]",17250
1997,9,Rental and leasing services[532],7750
1997,9,Repair and maintenance[811],27500
1997,9,Scenic and sightseeing transportation[487],1000
1997,9,"Securities, commodity contracts, and other financial investment and related acti",12250
1997,9,Social assistance[624],41250
1997,9,Specialty trade contractors[238],88500
1997,9,"Sporting goods, hobby, book and music stores[451]",15250
1997,9,Support activities for agriculture and forestry[115],14000
1997,9,"Support activities for mining, and oil and gas extraction[213]",5000
1997,9,Support activities for transportation[488],13500
1997,9,Telecommunications[517],26250
1997,9,Textile mills[313],250
1997,9,Textile product mills[314],1000
1997,9,Transit and ground passenger transportation[485],13500
1997,9,Transportation equipment manufacturing[336],11500
1997,9,Truck transportation[484],26000
1997,9,Utilities[221],10250
1997,9,Warehousing and storage[493],4750
1997,9,Waste management and remediation services[562],3250
1997,9,Water transportation[483],5750
1997,9,Wood product manufacturing[321],42500
1997,10,Aboriginal public administration[914],1250
1997,10,Accommodation services[721],34000
1997,10,Administrative and support services[561],61000
1997,10,Air transportation[481],16750
1997,10,Ambulatory health care services[621],47500
1997,10,"Amusement, gambling and recreation industries[713]",17250
1997,10,Animal production and aquaculture[112],14750
1997,10,Beverage and tobacco product manufacturing[312],1500
1997,10,Broadcasting (except Internet)[515],4750
1997,10,Building material and garden equipment and supplies dealers[444],14750
1997,10,Building material and supplies merchant wholesalers[416],10500
1997,10,"Business-to-business electronic markets, and agents and brokers[419]",0
1997,10,Chemical manufacturing[325],7500
1997,10,Clothing and clothing accessories stores[448],16750
1997,10,Clothing manufacturing[315],3750
1997,10,Computer and electronic product manufacturing[334],10750
1997,10,Construction of buildings[236],26000
1997,10,Couriers and messengers[492],12250
1997,10,Credit intermediation and related activities[522],46500
1997,10,Crop production[111],13500
1997,10,"Data processing, hosting, and related services[518]",500
1997,10,Educational services[611],117500
1997,10,"Electrical equipment, appliance and component manufacturing[335]",2500
1997,10,Electronics and appliance stores[443],10500
1997,10,Fabricated metal product manufacturing[332],10750
1997,10,Farm product merchant wholesalers[411],1000
1997,10,Federal government public administration[911],33750
1997,10,"Fishing, hunting and trapping[114]",5250
1997,10,Food and beverage stores[445],48500
1997,10,Food manufacturing[311],23250
1997,10,Food services and drinking places[722],110500
1997,10,"Food, beverage and tobacco merchant wholesalers[413]",16500
1997,10,Forestry and logging[113],20750
1997,10,Funds and other financial vehicles[526],0
1997,10,Furniture and home furnishings stores[442],10000
1997,10,Furniture and related product manufacturing[337],7000
1997,10,Gasoline stations[447],11000
1997,10,General merchandise stores[452],31000
1997,10,Health and personal care stores[446],15750
1997,10,Heavy and civil engineering construction[237],15500
1997,10,Heritage institutions[712],1000
1997,10,Hospitals[622],65250
1997,10,Insurance carriers and related activities[524],26000
1997,10,International and other extra-territorial public administration[919],0
1997,10,Leather and allied product manufacturing[316],0
1997,10,Lessors of non-financial intangible assets (except copyrighted works)[533],0
1997,10,"Local, municipal and regional public administration[913]",33250
1997,10,Machinery manufacturing[333],10750
1997,10,"Machinery, equipment and supplies merchant wholesalers[417]",19500
1997,10,Management of companies and enterprises[551],1250
1997,10,Mining and quarrying (except oil and gas)[212],10750
1997,10,Miscellaneous manufacturing[339],12750
1997,10,Miscellaneous merchant wholesalers[418],15500
1997,10,Miscellaneous store retailers[453],21750
1997,10,Monetary authorities - central bank[521],0
1997,10,Motion picture and sound recording industries[512],5250
1997,10,Motor vehicle and motor vehicle parts and accessories merchant wholesalers[415],4000
1997,10,Motor vehicle and parts dealers[441],21500
1997,10,Non-metallic mineral product manufacturing[327],5750
1997,10,Non-store retailers[454],8750
1997,10,Nursing and residential care facilities[623],31500
1997,10,Oil and gas extraction[211],1500
1997,10,Other,2250
1997,10,Other information services[519],4750
1997,10,Paper manufacturing[322],26250
1997,10,"Performing arts, spectator sports and related industries[711]",16500
1997,10,Personal and household goods merchant wholesalers[414],11250
1997,10,Personal and laundry services[812],24500
1997,10,Petroleum and coal product manufacturing[324],1250
1997,10,Petroleum and petroleum products merchant wholesalers[412],2000
1997,10,Pipeline transportation[486],1000
1997,10,Plastics and rubber products manufacturing[326],6750
1997,10,Postal service[491],7000
1997,10,Primary metal manufacturing[331],6750
1997,10,Printing and related support activities[323],8250
1997,10,Private households[814],15000
1997,10,"Professional, scientific and technical services[541]",118250
1997,10,Provincial and territorial public administration[912],27250
1997,10,Publishing industries[511],13750
1997,10,Rail transportation[482],7750
1997,10,Real estate[531],30500
1997,10,"Religious, grant-making, civic, and professional and similar organizations[813]",19750
1997,10,Rental and leasing services[532],8250
1997,10,Repair and maintenance[811],27750
1997,10,Scenic and sightseeing transportation[487],500
1997,10,"Securities, commodity contracts, and other financial investment and related acti",13000
1997,10,Social assistance[624],49000
1997,10,Specialty trade contractors[238],84500
1997,10,"Sporting goods, hobby, book and music stores[451]",15250
1997,10,Support activities for agriculture and forestry[115],14000
1997,10,"Support activities for mining, and oil and gas extraction[213]",4750
1997,10,Support activities for transportation[488],10750
1997,10,Telecommunications[517],27250
1997,10,Textile mills[313],500
1997,10,Textile product mills[314],1250
1997,10,Transit and ground passenger transportation[485],15000
1997,10,Transportation equipment manufacturing[336],12750
1997,10,Truck transportation[484],25000
1997,10,Utilities[221],10000
1997,10,Warehousing and storage[493],3250
1997,10,Waste management and remediation services[562],3500
1997,10,Water transportation[483],6500
1997,10,Wood product manufacturing[321],43750
1997,11,Aboriginal public administration[914],250
1997,11,Accommodation services[721],30250
1997,11,Administrative and support services[561],58750
1997,11,Air transportation[481],15250
1997,11,Ambulatory health care services[621],45750
1997,11,"Amusement, gambling and recreation industries[713]",14000
1997,11,Animal production and aquaculture[112],16000
1997,11,Beverage and tobacco product manufacturing[312],1250
1997,11,Broadcasting (except Internet)[515],4750
1997,11,Building material and garden equipment and supplies dealers[444],15250
1997,11,Building material and supplies merchant wholesalers[416],9750
1997,11,"Business-to-business electronic markets, and agents and brokers[419]",0
1997,11,Chemical manufacturing[325],6000
1997,11,Clothing and clothing accessories stores[448],18000
1997,11,Clothing manufacturing[315],3500
1997,11,Computer and electronic product manufacturing[334],10000
1997,11,Construction of buildings[236],28000
1997,11,Couriers and messengers[492],11750
1997,11,Credit intermediation and related activities[522],42000
1997,11,Crop production[111],14500
1997,11,"Data processing, hosting, and related services[518]",500
1997,11,Educational services[611],120250
1997,11,"Electrical equipment, appliance and component manufacturing[335]",2750
1997,11,Electronics and appliance stores[443],9250
1997,11,Fabricated metal product manufacturing[332],10250
1997,11,Farm product merchant wholesalers[411],2000
1997,11,Federal government public administration[911],28750
1997,11,"Fishing, hunting and trapping[114]",2500
1997,11,Food and beverage stores[445],48750
1997,11,Food manufacturing[311],26500
1997,11,Food services and drinking places[722],110750
1997,11,"Food, beverage and tobacco merchant wholesalers[413]",17500
1997,11,Forestry and logging[113],22000
1997,11,Funds and other financial vehicles[526],0
1997,11,Furniture and home furnishings stores[442],10250
1997,11,Furniture and related product manufacturing[337],6250
1997,11,Gasoline stations[447],8750
1997,11,General merchandise stores[452],34000
1997,11,Health and personal care stores[446],17250
1997,11,Heavy and civil engineering construction[237],14250
1997,11,Heritage institutions[712],1000
1997,11,Hospitals[622],64000
1997,11,Insurance carriers and related activities[524],29000
1997,11,International and other extra-territorial public administration[919],0
1997,11,Leather and allied product manufacturing[316],0
1997,11,Lessors of non-financial intangible assets (except copyrighted works)[533],0
1997,11,"Local, municipal and regional public administration[913]",37500
1997,11,Machinery manufacturing[333],11500
1997,11,"Machinery, equipment and supplies merchant wholesalers[417]",19250
1997,11,Management of companies and enterprises[551],1500
1997,11,Mining and quarrying (except oil and gas)[212],10000
1997,11,Miscellaneous manufacturing[339],13000
1997,11,Miscellaneous merchant wholesalers[418],13750
1997,11,Miscellaneous store retailers[453],19000
1997,11,Monetary authorities - central bank[521],0
1997,11,Motion picture and sound recording industries[512],4750
1997,11,Motor vehicle and motor vehicle parts and accessories merchant wholesalers[415],4500
1997,11,Motor vehicle and parts dealers[441],20000
1997,11,Non-metallic mineral product manufacturing[327],4750
1997,11,Non-store retailers[454],9000
1997,11,Nursing and residential care facilities[623],33000
1997,11,Oil and gas extraction[211],1750
1997,11,Other,2250
1997,11,Other information services[519],4500
1997,11,Paper manufacturing[322],26500
1997,11,"Performing arts, spectator sports and related industries[711]",17250
1997,11,Personal and household goods merchant wholesalers[414],8000
1997,11,Personal and laundry services[812],26250
1997,11,Petroleum and coal product manufacturing[324],1250
1997,11,Petroleum and petroleum products merchant wholesalers[412],2250
1997,11,Pipeline transportation[486],750
1997,11,Plastics and rubber products manufacturing[326],6500
1997,11,Postal service[491],6500
1997,11,Primary metal manufacturing[331],7250
1997,11,Printing and related support activities[323],6250
1997,11,Private households[814],15500
1997,11,"Professional, scientific and technical services[541]",116000
1997,11,Provincial and territorial public administration[912],26500
1997,11,Publishing industries[511],15000
1997,11,Rail transportation[482],9000
1997,11,Real estate[531],29500
1997,11,"Religious, grant-making, civic, and professional and similar organizations[813]",22000
1997,11,Rental and leasing services[532],9000
1997,11,Repair and maintenance[811],27750
1997,11,Scenic and sightseeing transportation[487],500
1997,11,"Securities, commodity contracts, and other financial investment and related acti",12250
1997,11,Social assistance[624],53250
1997,11,Specialty trade contractors[238],85000
1997,11,"Sporting goods, hobby, book and music stores[451]",13000
1997,11,Support activities for agriculture and forestry[115],15000
1997,11,"Support activities for mining, and oil and gas extraction[213]",4750
1997,11,Support activities for transportation[488],11750
1997,11,Telecommunications[517],29250
1997,11,Textile mills[313],1000
1997,11,Textile product mills[314],1250
1997,11,Transit and ground passenger transportation[485],15750
1997,11,Transportation equipment manufacturing[336],12250
1997,11,Truck transportation[484],27500
1997,11,Utilities[221],10250
1997,11,Warehousing and storage[493],3750
1997,11,Waste management and remediation services[562],2500
1997,11,Water transportation[483],6250
1997,11,Wood product manufacturing[321],39750
1997,12,Aboriginal public administration[914],750
1997,12,Accommodation services[721],30750
1997,12,Administrative and support services[561],56750
1997,12,Air transportation[481],17000
1997,12,Ambulatory health care services[621],49250
1997,12,"Amusement, gambling and recreation industries[713]",16250
1997,12,Animal production and aquaculture[112],16750
1997,12,Beverage and tobacco product manufacturing[312],2000
1997,12,Broadcasting (except Internet)[515],4750
1997,12,Building material and garden equipment and supplies dealers[444],14500
1997,12,Building material and supplies merchant wholesalers[416],9750
1997,12,"Business-to-business electronic markets, and agents and brokers[419]",0
1997,12,Chemical manufacturing[325],5750
1997,12,Clothing and clothing accessories stores[448],17750
1997,12,Clothing manufacturing[315],2750
1997,12,Computer and electronic product manufacturing[334],10000
1997,12,Construction of buildings[236],25250
1997,12,Couriers and messengers[492],11250
1997,12,Credit intermediation and related activities[522],42250
1997,12,Crop production[111],11000
1997,12,"Data processing, hosting, and related services[518]",1500
1997,12,Educational services[611],121000
1997,12,"Electrical equipment, appliance and component manufacturing[335]",2500
1997,12,Electronics and appliance stores[443],8250
1997,12,Fabricated metal product manufacturing[332],9000
1997,12,Farm product merchant wholesalers[411],1000
1997,12,Federal government public administration[911],28750
1997,12,"Fishing, hunting and trapping[114]",2250
1997,12,Food and beverage stores[445],48500
1997,12,Food manufacturing[311],28250
1997,12,Food services and drinking places[722],112750
1997,12,"Food, beverage and tobacco merchant wholesalers[413]",17500
1997,12,Forestry and logging[113],23750
1997,12,Funds and other financial vehicles[526],0
1997,12,Furniture and home furnishings stores[442],8500
1997,12,Furniture and related product manufacturing[337],5500
1997,12,Gasoline stations[447],8750
1997,12,General merchandise stores[452],34000
1997,12,Health and personal care stores[446],16750
1997,12,Heavy and civil engineering construction[237],12500
1997,12,Heritage institutions[712],750
1997,12,Hospitals[622],62750
1997,12,Insurance carriers and related activities[524],28750
1997,12,International and other extra-territorial public administration[919],0
1997,12,Leather and allied product manufacturing[316],0
1997,12,Lessors of non-financial intangible assets (except copyrighted works)[533],0
1997,12,"Local, municipal and regional public administration[913]",34750
1997,12,Machinery manufacturing[333],8750
1997,12,"Machinery, equipment and supplies merchant wholesalers[417]",18000
1997,12,Management of companies and enterprises[551],1000
1997,12,Mining and quarrying (except oil and gas)[212],9000
1997,12,Miscellaneous manufacturing[339],9000
1997,12,Miscellaneous merchant wholesalers[418],10500
1997,12,Miscellaneous store retailers[453],23250
1997,12,Monetary authorities - central bank[521],0
1997,12,Motion picture and sound recording industries[512],6000
1997,12,Motor vehicle and motor vehicle parts and accessories merchant wholesalers[415],4250
1997,12,Motor vehicle and parts dealers[441],22250
1997,12,Non-metallic mineral product manufacturing[327],3750
1997,12,Non-store retailers[454],8000
1997,12,Nursing and residential care facilities[623],32250
1997,12,Oil and gas extraction[211],1750
1997,12,Other,2500
1997,12,Other information services[519],4750
1997,12,Paper manufacturing[322],25500
1997,12,"Performing arts, spectator sports and related industries[711]",18750
1997,12,Personal and household goods merchant wholesalers[414],6750
1997,12,Personal and laundry services[812],25250
1997,12,Petroleum and coal product manufacturing[324],1750
1997,12,Petroleum and petroleum products merchant wholesalers[412],2500
1997,12,Pipeline transportation[486],500
1997,12,Plastics and rubber products manufacturing[326],7500
1997,12,Postal service[491],9000
1997,12,Primary metal manufacturing[331],7750
1997,12,Printing and related support activities[323],8750
1997,12,Private households[814],14500
1997,12,"Professional, scientific and technical services[541]",113500
1997,12,Provincial and territorial public administration[912],28000
1997,12,Publishing industries[511],14250
1997,12,Rail transportation[482],9500
1997,12,Real estate[531],32750
1997,12,"Religious, grant-making, civic, and professional and similar organizations[813]",23750
1997,12,Rental and leasing services[532],6500
1997,12,Repair and maintenance[811],25000
1997,12,Scenic and sightseeing transportation[487],250
1997,12,"Securities, commodity contracts, and other financial investment and related acti",13250
1997,12,Social assistance[624],50500
1997,12,Specialty trade contractors[238],86250
1997,12,"Sporting goods, hobby, book and music stores[451]",15250
1997,12,Support activities for agriculture and forestry[115],16000
1997,12,"Support activities for mining, and oil and gas extraction[213]",4500
1997,12,Support activities for transportation[488],9500
1997,12,Telecommunications[517],27500
1997,12,Textile mills[313],1000
1997,12,Textile product mills[314],1250
1997,12,Transit and ground passenger transportation[485],15250
1997,12,Transportation equipment manufacturing[336],12000
1997,12,Truck transportation[484],25000
1997,12,Utilities[221],10000
1997,12,Warehousing and storage[493],2750
1997,12,Waste management and remediation services[562],3000
1997,12,Water transportation[483],6750
1997,12,Wood product manufacturing[321],45500
1998,1,Aboriginal public administration[914],2250
1998,1,Accommodation services[721],34000
1998,1,Administrative and support services[561],53500
1998,1,Air transportation[481],20500
1998,1,Ambulatory health care services[621],46000
1998,1,"Amusement, gambling and recreation industries[713]",17250
1998,1,Animal production and aquaculture[112],13500
1998,1,Beverage and tobacco product manufacturing[312],2000
1998,1,Broadcasting (except Internet)[515],4250
1998,1,Building material and garden equipment and supplies dealers[444],15000
1998,1,Building material and supplies merchant wholesalers[416],9750
1998,1,"Business-to-business electronic markets, and agents and brokers[419]",0
1998,1,Chemical manufacturing[325],5500
1998,1,Clothing and clothing accessories stores[448],18250
1998,1,Clothing manufacturing[315],2500
1998,1,Computer and electronic product manufacturing[334],9500
1998,1,Construction of buildings[236],22000
1998,1,Couriers and messengers[492],8500
1998,1,Credit intermediation and related activities[522],42250
1998,1,Crop production[111],14500
1998,1,"Data processing, hosting, and related services[518]",1000
1998,1,Educational services[611],125000
1998,1,"Electrical equipment, appliance and component manufacturing[335]",1750
1998,1,Electronics and appliance stores[443],7000
1998,1,Fabricated metal product manufacturing[332],9000
1998,1,Farm product merchant wholesalers[411],1250
1998,1,Federal government public administration[911],31000
1998,1,"Fishing, hunting and trapping[114]",2750
1998,1,Food and beverage stores[445],49250
1998,1,Food manufacturing[311],25250
1998,1,Food services and drinking places[722],107000
1998,1,"Food, beverage and tobacco merchant wholesalers[413]",14250
1998,1,Forestry and logging[113],21250
1998,1,Funds and other financial vehicles[526],0
1998,1,Furniture and home furnishings stores[442],8750
1998,1,Furniture and related product manufacturing[337],7500
1998,1,Gasoline stations[447],8750
1998,1,General merchandise stores[452],25250
1998,1,Health and personal care stores[446],18750
1998,1,Heavy and civil engineering construction[237],10750
1998,1,Heritage institutions[712],1250
1998,1,Hospitals[622],60750
1998,1,Insurance carriers and related activities[524],27500
1998,1,International and other extra-territorial public administration[919],0
1998,1,Leather and allied product manufacturing[316],0
1998,1,Lessors of non-financial intangible assets (except copyrighted works)[533],0
1998,1,"Local, municipal and regional public administration[913]",32250
1998,1,Machinery manufacturing[333],7750
1998,1,"Machinery, equipment and supplies merchant wholesalers[417]",19000
1998,1,Management of companies and enterprises[551],1250
1998,1,Mining and quarrying (except oil and gas)[212],9000
1998,1,Miscellaneous manufacturing[339],7750
1998,1,Miscellaneous merchant wholesalers[418],7750
1998,1,Miscellaneous store retailers[453],23250
1998,1,Monetary authorities - central bank[521],0
1998,1,Motion picture and sound recording industries[512],5000
1998,1,Motor vehicle and motor vehicle parts and accessories merchant wholesalers[415],5000
1998,1,Motor vehicle and parts dealers[441],20750
1998,1,Non-metallic mineral product manufacturing[327],4500
1998,1,Non-store retailers[454],6500
1998,1,Nursing and residential care facilities[623],29000
1998,1,Oil and gas extraction[211],1250
1998,1,Other,2250
1998,1,Other information services[519],5250
1998,1,Paper manufacturing[322],26000
1998,1,"Performing arts, spectator sports and related industries[711]",16250
1998,1,Personal and household goods merchant wholesalers[414],5250
1998,1,Personal and laundry services[812],22000
1998,1,Petroleum and coal product manufacturing[324],1000
1998,1,Petroleum and petroleum products merchant wholesalers[412],2250
1998,1,Pipeline transportation[486],500
1998,1,Plastics and rubber products manufacturing[326],6750
1998,1,Postal service[491],7500
1998,1,Primary metal manufacturing[331],8250
1998,1,Printing and related support activities[323],9250
1998,1,Private households[814],14250
1998,1,"Professional, scientific and technical services[541]",111750
1998,1,Provincial and territorial public administration[912],29500
1998,1,Publishing industries[511],12750
1998,1,Rail transportation[482],10000
1998,1,Real estate[531],30500
1998,1,"Religious, grant-making, civic, and professional and similar organizations[813]",23750
1998,1,Rental and leasing services[532],9750
1998,1,Repair and maintenance[811],28500
1998,1,Scenic and sightseeing transportation[487],0
1998,1,"Securities, commodity contracts, and other financial investment and related acti",13500
1998,1,Social assistance[624],53250
1998,1,Specialty trade contractors[238],84250
1998,1,"Sporting goods, hobby, book and music stores[451]",13750
1998,1,Support activities for agriculture and forestry[115],14500
1998,1,"Support activities for mining, and oil and gas extraction[213]",4500
1998,1,Support activities for transportation[488],8000
1998,1,Telecommunications[517],27750
1998,1,Textile mills[313],500
1998,1,Textile product mills[314],1500
1998,1,Transit and ground passenger transportation[485],17250
1998,1,Transportation equipment manufacturing[336],10000
1998,1,Truck transportation[484],25000
1998,1,Utilities[221],9750
1998,1,Warehousing and storage[493],3250
1998,1,Waste management and remediation services[562],3500
1998,1,Water transportation[483],6250
1998,1,Wood product manufacturing[321],43250
1998,2,Aboriginal public administration[914],2750
1998,2,Accommodation services[721],33750
1998,2,Administrative and support services[561],59750
1998,2,Air transportation[481],18750
1998,2,Ambulatory health care services[621],47750
1998,2,"Amusement, gambling and recreation industries[713]",15750
1998,2,Animal production and aquaculture[112],13000
1998,2,Beverage and tobacco product manufacturing[312],2500
1998,2,Broadcasting (except Internet)[515],5500
1998,2,Building material and garden equipment and supplies dealers[444],13500
1998,2,Building material and supplies merchant wholesalers[416],8750
1998,2,"Business-to-business electronic markets, and agents and brokers[419]",0
1998,2,Chemical manufacturing[325],5750
1998,2,Clothing and clothing accessories stores[448],21500
1998,2,Clothing manufacturing[315],3250
1998,2,Computer and electronic product manufacturing[334],11750
1998,2,Construction of buildings[236],24000
1998,2,Couriers and messengers[492],7250
1998,2,Credit intermediation and related activities[522],44500
1998,2,Crop production[111],14250
1998,2,"Data processing, hosting, and related services[518]",1000
1998,2,Educational services[611],124750
1998,2,"Electrical equipment, appliance and component manufacturing[335]",3250
1998,2,Electronics and appliance stores[443],9750
1998,2,Fabricated metal product manufacturing[332],9000
1998,2,Farm product merchant wholesalers[411],1250
1998,2,Federal government public administration[911],27250
1998,2,"Fishing, hunting and trapping[114]",2250
1998,2,Food and beverage stores[445],49750
1998,2,Food manufacturing[311],22500
1998,2,Food services and drinking places[722],107500
1998,2,"Food, beverage and tobacco merchant wholesalers[413]",14000
1998,2,Forestry and logging[113],23000
1998,2,Funds and other financial vehicles[526],0
1998,2,Furniture and home furnishings stores[442],7750
1998,2,Furniture and related product manufacturing[337],5750
1998,2,Gasoline stations[447],9000
1998,2,General merchandise stores[452],26000
1998,2,Health and personal care stores[446],17750
1998,2,Heavy and civil engineering construction[237],14000
1998,2,Heritage institutions[712],250
1998,2,Hospitals[622],56000
1998,2,Insurance carriers and related activities[524],24250
1998,2,International and other extra-territorial public administration[919],0
1998,2,Leather and allied product manufacturing[316],0
1998,2,Lessors of non-financial intangible assets (except copyrighted works)[533],0
1998,2,"Local, municipal and regional public administration[913]",30000
1998,2,Machinery manufacturing[333],7750
1998,2,"Machinery, equipment and supplies merchant wholesalers[417]",18750
1998,2,Management of companies and enterprises[551],1000
1998,2,Mining and quarrying (except oil and gas)[212],9000
1998,2,Miscellaneous manufacturing[339],9500
1998,2,Miscellaneous merchant wholesalers[418],10500
1998,2,Miscellaneous store retailers[453],21750
1998,2,Monetary authorities - central bank[521],0
1998,2,Motion picture and sound recording industries[512],7250
1998,2,Motor vehicle and motor vehicle parts and accessories merchant wholesalers[415],4500
1998,2,Motor vehicle and parts dealers[441],21500
1998,2,Non-metallic mineral product manufacturing[327],5000
1998,2,Non-store retailers[454],6250
1998,2,Nursing and residential care facilities[623],28000
1998,2,Oil and gas extraction[211],1500
1998,2,Other,2500
1998,2,Other information services[519],5750
1998,2,Paper manufacturing[322],23250
1998,2,"Performing arts, spectator sports and related industries[711]",18000
1998,2,Personal and household goods merchant wholesalers[414],6000
1998,2,Personal and laundry services[812],21500
1998,2,Petroleum and coal product manufacturing[324],1250
1998,2,Petroleum and petroleum products merchant wholesalers[412],2500
1998,2,Pipeline transportation[486],750
1998,2,Plastics and rubber products manufacturing[326],6500
1998,2,Postal service[491],7250
1998,2,Primary metal manufacturing[331],8250
1998,2,Printing and related support activities[323],9000
1998,2,Private households[814],14250
1998,2,"Professional, scientific and technical services[541]",112000
1998,2,Provincial and territorial public administration[912],30750
1998,2,Publishing industries[511],15250
1998,2,Rail transportation[482],9750
1998,2,Real estate[531],32000
1998,2,"Religious, grant-making, civic, and professional and similar organizations[813]",21000
1998,2,Rental and leasing services[532],7500
1998,2,Repair and maintenance[811],28500
1998,2,Scenic and sightseeing transportation[487],0
1998,2,"Securities, commodity contracts, and other financial investment and related acti",15250
1998,2,Social assistance[624],58000
1998,2,Specialty trade contractors[238],81500
1998,2,"Sporting goods, hobby, book and music stores[451]",13500
1998,2,Support activities for agriculture and forestry[115],12750
1998,2,"Support activities for mining, and oil and gas extraction[213]",3750
1998,2,Support activities for transportation[488],6750
1998,2,Telecommunications[517],24000
1998,2,Textile mills[313],750
1998,2,Textile product mills[314],1000
1998,2,Transit and ground passenger transportation[485],17250
1998,2,Transportation equipment manufacturing[336],12500
1998,2,Truck transportation[484],25250
1998,2,Utilities[221],10500
1998,2,Warehousing and storage[493],3500
1998,2,Waste management and remediation services[562],3250
1998,2,Water transportation[483],6750
1998,2,Wood product manufacturing[321],41750
1998,3,Aboriginal public administration[914],2750
1998,3,Accommodation services[721],32000
1998,3,Administrative and support services[561],64000
1998,3,Air transportation[481],19500
1998,3,Ambulatory health care services[621],45500
1998,3,"Amusement, gambling and recreation industries[713]",14000
1998,3,Animal production and aquaculture[112],12750
1998,3,Beverage and tobacco product manufacturing[312],2750
1998,3,Broadcasting (except Internet)[515],6000
1998,3,Building material and garden equipment and supplies dealers[444],13000
1998,3,Building material and supplies merchant wholesalers[416],9000
1998,3,"Business-to-business electronic markets, and agents and brokers[419]",0
1998,3,Chemical manufacturing[325],5500
1998,3,Clothing and clothing accessories stores[448],21250
1998,3,Clothing manufacturing[315],5750
1998,3,Computer and electronic product manufacturing[334],8500
1998,3,Construction of buildings[236],20250
1998,3,Couriers and messengers[492],6250
1998,3,Credit intermediation and related activities[522],42500
1998,3,Crop production[111],15500
1998,3,"Data processing, hosting, and related services[518]",500
1998,3,Educational services[611],125250
1998,3,"Electrical equipment, appliance and component manufacturing[335]",1250
1998,3,Electronics and appliance stores[443],11750
1998,3,Fabricated metal product manufacturing[332],8750
1998,3,Farm product merchant wholesalers[411],1000
1998,3,Federal government public administration[911],27250
1998,3,"Fishing, hunting and trapping[114]",3500
1998,3,Food and beverage stores[445],51750
1998,3,Food manufacturing[311],23000
1998,3,Food services and drinking places[722],110750
1998,3,"Food, beverage and tobacco merchant wholesalers[413]",12000
1998,3,Forestry and logging[113],21500
1998,3,Funds and other financial vehicles[526],0
1998,3,Furniture and home furnishings stores[442],5500
1998,3,Furniture and related product manufacturing[337],7500
1998,3,Gasoline stations[447],9000
1998,3,General merchandise stores[452],28750
1998,3,Health and personal care stores[446],15000
1998,3,Heavy and civil engineering construction[237],14750
1998,3,Heritage institutions[712],250
1998,3,Hospitals[622],58250
1998,3,Insurance carriers and related activities[524],23500
1998,3,International and other extra-territorial public administration[919],0
1998,3,Leather and allied product manufacturing[316],0
1998,3,Lessors of non-financial intangible assets (except copyrighted works)[533],0
1998,3,"Local, municipal and regional public administration[913]",29000
1998,3,Machinery manufacturing[333],6500
1998,3,"Machinery, equipment and supplies merchant wholesalers[417]",17250
1998,3,Management of companies and enterprises[551],1000
1998,3,Mining and quarrying (except oil and gas)[212],10000
1998,3,Miscellaneous manufacturing[339],8500
1998,3,Miscellaneous merchant wholesalers[418],11000
1998,3,Miscellaneous store retailers[453],22750
1998,3,Monetary authorities - central bank[521],0
1998,3,Motion picture and sound recording industries[512],6500
1998,3,Motor vehicle and motor vehicle parts and accessories merchant wholesalers[415],5000
1998,3,Motor vehicle and parts dealers[441],21500
1998,3,Non-metallic mineral product manufacturing[327],4000
1998,3,Non-store retailers[454],7000
1998,3,Nursing and residential care facilities[623],28250
1998,3,Oil and gas extraction[211],2250
1998,3,Other,1500
1998,3,Other information services[519],5250
1998,3,Paper manufacturing[322],22500
1998,3,"Performing arts, spectator sports and related industries[711]",21500
1998,3,Personal and household goods merchant wholesalers[414],7500
1998,3,Personal and laundry services[812],22500
1998,3,Petroleum and coal product manufacturing[324],750
1998,3,Petroleum and petroleum products merchant wholesalers[412],2250
1998,3,Pipeline transportation[486],1000
1998,3,Plastics and rubber products manufacturing[326],7500
1998,3,Postal service[491],8250
1998,3,Primary metal manufacturing[331],8250
1998,3,Printing and related support activities[323],9500
1998,3,Private households[814],11750
1998,3,"Professional, scientific and technical services[541]",119000
1998,3,Provincial and territorial public administration[912],34750
1998,3,Publishing industries[511],14000
1998,3,Rail transportation[482],10250
1998,3,Real estate[531],36250
