SYEAR,SMTH,NAICS,_EMPLOYMENT_
2011,10,Textile product mills[314],3500
2011,10,Transit and ground passenger transportation[485],19250
2011,10,Transportation equipment manufacturing[336],7250
2011,10,Truck transportation[484],33500
2011,10,Utilities[221],10250
2011,10,Warehousing and storage[493],7750
2011,10,Waste management and remediation services[562],5750
2011,10,Water transportation[483],7000
2011,10,Wood product manufacturing[321],33000
2011,11,Aboriginal public administration[914],2000
2011,11,Accommodation services[721],39750
2011,11,Administrative and support services[561],78250
2011,11,Air transportation[481],11250
2011,11,Ambulatory health care services[621],79750
2011,11,"Amusement, gambling and recreation industries[713]",29500
2011,11,Animal production and aquaculture[112],8250
2011,11,Beverage and tobacco product manufacturing[312],4250
2011,11,Broadcasting (except Internet)[515],3250
2011,11,Building material and garden equipment and supplies dealers[444],17250
2011,11,Building material and supplies merchant wholesalers[416],12500
2011,11,"Business-to-business electronic markets, and agents and brokers[419]",0
2011,11,Chemical manufacturing[325],4000
2011,11,Clothing and clothing accessories stores[448],25750
2011,11,Clothing manufacturing[315],4250
2011,11,Computer and electronic product manufacturing[334],6000
2011,11,Construction of buildings[236],51500
2011,11,Couriers and messengers[492],6750
2011,11,Credit intermediation and related activities[522],36500
2011,11,Crop production[111],13250
2011,11,"Data processing, hosting, and related services[518]",750
2011,11,Educational services[611],166000
2011,11,"Electrical equipment, appliance and component manufacturing[335]",3250
2011,11,Electronics and appliance stores[443],7750
2011,11,Fabricated metal product manufacturing[332],10250
2011,11,Farm product merchant wholesalers[411],1750
2011,11,Federal government public administration[911],34750
2011,11,"Fishing, hunting and trapping[114]",250
2011,11,Food and beverage stores[445],76000
2011,11,Food manufacturing[311],25750
2011,11,Food services and drinking places[722],141750
2011,11,"Food, beverage and tobacco merchant wholesalers[413]",13000
2011,11,Forestry and logging[113],6750
2011,11,Funds and other financial vehicles[526],0
2011,11,Furniture and home furnishings stores[442],5750
2011,11,Furniture and related product manufacturing[337],5250
2011,11,Gasoline stations[447],16000
2011,11,General merchandise stores[452],33500
2011,11,Health and personal care stores[446],28750
2011,11,Heavy and civil engineering construction[237],21000
2011,11,Heritage institutions[712],3250
2011,11,Hospitals[622],98750
2011,11,Insurance carriers and related activities[524],33250
2011,11,International and other extra-territorial public administration[919],0
2011,11,Leather and allied product manufacturing[316],500
2011,11,Lessors of non-financial intangible assets (except copyrighted works)[533],750
2011,11,"Local, municipal and regional public administration[913]",40000
2011,11,Machinery manufacturing[333],11750
2011,11,"Machinery, equipment and supplies merchant wholesalers[417]",22250
2011,11,Management of companies and enterprises[551],0
2011,11,Mining and quarrying (except oil and gas)[212],9250
2011,11,Miscellaneous manufacturing[339],10500
2011,11,Miscellaneous merchant wholesalers[418],11500
2011,11,Miscellaneous store retailers[453],18250
2011,11,Motion picture and sound recording industries[512],12500
2011,11,Motor vehicle and motor vehicle parts and accessories merchant wholesalers[415],5500
2011,11,Motor vehicle and parts dealers[441],26000
2011,11,Non-metallic mineral product manufacturing[327],2250
2011,11,Non-store retailers[454],6250
2011,11,Nursing and residential care facilities[623],40000
2011,11,Oil and gas extraction[211],3250
2011,11,Other,2250
2011,11,Other information services[519],2500
2011,11,Paper manufacturing[322],6500
2011,11,"Performing arts, spectator sports and related industries[711]",19750
2011,11,Personal and household goods merchant wholesalers[414],9250
2011,11,Personal and laundry services[812],31500
2011,11,Petroleum and coal product manufacturing[324],750
2011,11,Petroleum and petroleum products merchant wholesalers[412],500
2011,11,Pipeline transportation[486],0
2011,11,Plastics and rubber products manufacturing[326],5000
2011,11,Postal service[491],11750
2011,11,Primary metal manufacturing[331],3750
2011,11,Printing and related support activities[323],9750
2011,11,Private households[814],14750
2011,11,"Professional, scientific and technical services[541]",178000
2011,11,Provincial and territorial public administration[912],27500
2011,11,Publishing industries[511],13750
2011,11,Rail transportation[482],5250
2011,11,Real estate[531],44750
2011,11,"Religious, grant-making, civic, and professional and similar organizations[813]",20500
2011,11,Rental and leasing services[532],5500
2011,11,Repair and maintenance[811],35750
2011,11,Scenic and sightseeing transportation[487],250
2011,11,"Securities, commodity contracts, and other financial investment and related acti",16500
2011,11,Social assistance[624],55000
2011,11,Specialty trade contractors[238],129750
2011,11,"Sporting goods, hobby, book and music stores[451]",13000
2011,11,Support activities for agriculture and forestry[115],9000
2011,11,"Support activities for mining, and oil and gas extraction[213]",7000
2011,11,Support activities for transportation[488],20500
2011,11,Telecommunications[517],19750
2011,11,Textile mills[313],0
2011,11,Textile product mills[314],3750
2011,11,Transit and ground passenger transportation[485],17500
2011,11,Transportation equipment manufacturing[336],11250
2011,11,Truck transportation[484],33000
2011,11,Utilities[221],11500
2011,11,Warehousing and storage[493],9250
2011,11,Waste management and remediation services[562],8750
2011,11,Water transportation[483],7500
2011,11,Wood product manufacturing[321],31500
2011,12,Aboriginal public administration[914],500
2011,12,Accommodation services[721],41750
2011,12,Administrative and support services[561],77500
2011,12,Air transportation[481],10500
2011,12,Ambulatory health care services[621],76250
2011,12,"Amusement, gambling and recreation industries[713]",31500
2011,12,Animal production and aquaculture[112],10250
2011,12,Beverage and tobacco product manufacturing[312],6250
2011,12,Broadcasting (except Internet)[515],3750
2011,12,Building material and garden equipment and supplies dealers[444],13500
2011,12,Building material and supplies merchant wholesalers[416],15500
2011,12,"Business-to-business electronic markets, and agents and brokers[419]",0
2011,12,Chemical manufacturing[325],5250
2011,12,Clothing and clothing accessories stores[448],27500
2011,12,Clothing manufacturing[315],4250
2011,12,Computer and electronic product manufacturing[334],6250
2011,12,Construction of buildings[236],58250
2011,12,Couriers and messengers[492],9750
2011,12,Credit intermediation and related activities[522],39250
2011,12,Crop production[111],12250
2011,12,"Data processing, hosting, and related services[518]",500
2011,12,Educational services[611],158500
2011,12,"Electrical equipment, appliance and component manufacturing[335]",2750
2011,12,Electronics and appliance stores[443],8000
2011,12,Fabricated metal product manufacturing[332],8750
2011,12,Farm product merchant wholesalers[411],3000
2011,12,Federal government public administration[911],37500
2011,12,"Fishing, hunting and trapping[114]",750
2011,12,Food and beverage stores[445],82250
2011,12,Food manufacturing[311],24750
2011,12,Food services and drinking places[722],141500
2011,12,"Food, beverage and tobacco merchant wholesalers[413]",13250
2011,12,Forestry and logging[113],6250
2011,12,Funds and other financial vehicles[526],250
2011,12,Furniture and home furnishings stores[442],9250
2011,12,Furniture and related product manufacturing[337],5750
2011,12,Gasoline stations[447],11500
2011,12,General merchandise stores[452],33000
2011,12,Health and personal care stores[446],19500
2011,12,Heavy and civil engineering construction[237],23250
2011,12,Heritage institutions[712],3250
2011,12,Hospitals[622],103750
2011,12,Insurance carriers and related activities[524],32750
2011,12,International and other extra-territorial public administration[919],0
2011,12,Leather and allied product manufacturing[316],1000
2011,12,Lessors of non-financial intangible assets (except copyrighted works)[533],750
2011,12,"Local, municipal and regional public administration[913]",37250
2011,12,Machinery manufacturing[333],13750
2011,12,"Machinery, equipment and supplies merchant wholesalers[417]",26250
2011,12,Management of companies and enterprises[551],0
2011,12,Mining and quarrying (except oil and gas)[212],11000
2011,12,Miscellaneous manufacturing[339],8750
2011,12,Miscellaneous merchant wholesalers[418],13250
2011,12,Miscellaneous store retailers[453],14500
2011,12,Motion picture and sound recording industries[512],11750
2011,12,Motor vehicle and motor vehicle parts and accessories merchant wholesalers[415],6250
2011,12,Motor vehicle and parts dealers[441],23500
2011,12,Non-metallic mineral product manufacturing[327],4000
2011,12,Non-store retailers[454],5500
2011,12,Nursing and residential care facilities[623],42750
2011,12,Oil and gas extraction[211],4000
2011,12,Other,2000
2011,12,Other information services[519],4000
2011,12,Paper manufacturing[322],7250
2011,12,"Performing arts, spectator sports and related industries[711]",20750
2011,12,Personal and household goods merchant wholesalers[414],8500
2011,12,Personal and laundry services[812],30500
2011,12,Petroleum and coal product manufacturing[324],750
2011,12,Petroleum and petroleum products merchant wholesalers[412],250
2011,12,Pipeline transportation[486],250
2011,12,Plastics and rubber products manufacturing[326],5250
2011,12,Postal service[491],10500
2011,12,Primary metal manufacturing[331],4250
2011,12,Printing and related support activities[323],9750
2011,12,Private households[814],15000
2011,12,"Professional, scientific and technical services[541]",183000
2011,12,Provincial and territorial public administration[912],24250
2011,12,Publishing industries[511],13500
2011,12,Rail transportation[482],5000
2011,12,Real estate[531],43750
2011,12,"Religious, grant-making, civic, and professional and similar organizations[813]",22250
2011,12,Rental and leasing services[532],5000
2011,12,Repair and maintenance[811],34750
2011,12,Scenic and sightseeing transportation[487],500
2011,12,"Securities, commodity contracts, and other financial investment and related acti",16000
2011,12,Social assistance[624],50750
2011,12,Specialty trade contractors[238],114750
2011,12,"Sporting goods, hobby, book and music stores[451]",13750
2011,12,Support activities for agriculture and forestry[115],9000
2011,12,"Support activities for mining, and oil and gas extraction[213]",8000
2011,12,Support activities for transportation[488],21250
2011,12,Telecommunications[517],18750
2011,12,Textile mills[313],0
2011,12,Textile product mills[314],1750
2011,12,Transit and ground passenger transportation[485],21000
2011,12,Transportation equipment manufacturing[336],11750
2011,12,Truck transportation[484],33000
2011,12,Utilities[221],10500
2011,12,Warehousing and storage[493],7750
2011,12,Waste management and remediation services[562],6500
2011,12,Water transportation[483],8250
2011,12,Wood product manufacturing[321],29250
2012,1,Aboriginal public administration[914],1000
2012,1,Accommodation services[721],44750
2012,1,Administrative and support services[561],77500
2012,1,Air transportation[481],8750
2012,1,Ambulatory health care services[621],73750
2012,1,"Amusement, gambling and recreation industries[713]",31500
2012,1,Animal production and aquaculture[112],11000
2012,1,Beverage and tobacco product manufacturing[312],5750
2012,1,Broadcasting (except Internet)[515],4500
2012,1,Building material and garden equipment and supplies dealers[444],15750
2012,1,Building material and supplies merchant wholesalers[416],13250
2012,1,"Business-to-business electronic markets, and agents and brokers[419]",0
2012,1,Chemical manufacturing[325],4750
2012,1,Clothing and clothing accessories stores[448],26500
2012,1,Clothing manufacturing[315],1750
2012,1,Computer and electronic product manufacturing[334],5750
2012,1,Construction of buildings[236],56500
2012,1,Couriers and messengers[492],12000
2012,1,Credit intermediation and related activities[522],36000
2012,1,Crop production[111],8250
2012,1,"Data processing, hosting, and related services[518]",500
2012,1,Educational services[611],167000
2012,1,"Electrical equipment, appliance and component manufacturing[335]",1000
2012,1,Electronics and appliance stores[443],10750
2012,1,Fabricated metal product manufacturing[332],13000
2012,1,Farm product merchant wholesalers[411],1000
2012,1,Federal government public administration[911],39000
2012,1,"Fishing, hunting and trapping[114]",250
2012,1,Food and beverage stores[445],73500
2012,1,Food manufacturing[311],24250
2012,1,Food services and drinking places[722],131500
2012,1,"Food, beverage and tobacco merchant wholesalers[413]",13750
2012,1,Forestry and logging[113],5250
2012,1,Funds and other financial vehicles[526],0
2012,1,Furniture and home furnishings stores[442],5000
2012,1,Furniture and related product manufacturing[337],5250
2012,1,Gasoline stations[447],12250
2012,1,General merchandise stores[452],35500
2012,1,Health and personal care stores[446],18000
2012,1,Heavy and civil engineering construction[237],24250
2012,1,Heritage institutions[712],4250
2012,1,Hospitals[622],109750
2012,1,Insurance carriers and related activities[524],34750
2012,1,International and other extra-territorial public administration[919],500
2012,1,Leather and allied product manufacturing[316],750
2012,1,Lessors of non-financial intangible assets (except copyrighted works)[533],0
2012,1,"Local, municipal and regional public administration[913]",34750
2012,1,Machinery manufacturing[333],10000
2012,1,"Machinery, equipment and supplies merchant wholesalers[417]",21500
2012,1,Management of companies and enterprises[551],0
2012,1,Mining and quarrying (except oil and gas)[212],14000
2012,1,Miscellaneous manufacturing[339],10500
2012,1,Miscellaneous merchant wholesalers[418],13500
2012,1,Miscellaneous store retailers[453],17750
2012,1,Motion picture and sound recording industries[512],12250
2012,1,Motor vehicle and motor vehicle parts and accessories merchant wholesalers[415],5000
2012,1,Motor vehicle and parts dealers[441],28250
2012,1,Non-metallic mineral product manufacturing[327],5500
2012,1,Non-store retailers[454],5500
2012,1,Nursing and residential care facilities[623],40500
2012,1,Oil and gas extraction[211],4000
2012,1,Other,2000
2012,1,Other information services[519],4500
2012,1,Paper manufacturing[322],8750
2012,1,"Performing arts, spectator sports and related industries[711]",19250
2012,1,Personal and household goods merchant wholesalers[414],11000
2012,1,Personal and laundry services[812],32500
2012,1,Petroleum and coal product manufacturing[324],1500
2012,1,Petroleum and petroleum products merchant wholesalers[412],750
2012,1,Pipeline transportation[486],500
2012,1,Plastics and rubber products manufacturing[326],4250
2012,1,Postal service[491],9000
2012,1,Primary metal manufacturing[331],5250
2012,1,Printing and related support activities[323],13000
2012,1,Private households[814],13500
2012,1,"Professional, scientific and technical services[541]",170000
2012,1,Provincial and territorial public administration[912],25250
2012,1,Publishing industries[511],12500
2012,1,Rail transportation[482],5750
2012,1,Real estate[531],40250
2012,1,"Religious, grant-making, civic, and professional and similar organizations[813]",21500
2012,1,Rental and leasing services[532],5500
2012,1,Repair and maintenance[811],37500
2012,1,Scenic and sightseeing transportation[487],250
2012,1,"Securities, commodity contracts, and other financial investment and related acti",20500
2012,1,Social assistance[624],48750
2012,1,Specialty trade contractors[238],108000
2012,1,"Sporting goods, hobby, book and music stores[451]",15250
2012,1,Support activities for agriculture and forestry[115],8250
2012,1,"Support activities for mining, and oil and gas extraction[213]",7500
2012,1,Support activities for transportation[488],20500
2012,1,Telecommunications[517],19000
2012,1,Textile mills[313],500
2012,1,Textile product mills[314],1750
2012,1,Transit and ground passenger transportation[485],25250
2012,1,Transportation equipment manufacturing[336],10750
2012,1,Truck transportation[484],34000
2012,1,Utilities[221],10750
2012,1,Warehousing and storage[493],6000
2012,1,Waste management and remediation services[562],5250
2012,1,Water transportation[483],5000
2012,1,Wood product manufacturing[321],27500
2012,2,Aboriginal public administration[914],750
2012,2,Accommodation services[721],43500
2012,2,Administrative and support services[561],75250
2012,2,Air transportation[481],12250
2012,2,Ambulatory health care services[621],75250
2012,2,"Amusement, gambling and recreation industries[713]",37750
2012,2,Animal production and aquaculture[112],9500
2012,2,Beverage and tobacco product manufacturing[312],5000
2012,2,Broadcasting (except Internet)[515],4250
2012,2,Building material and garden equipment and supplies dealers[444],16250
2012,2,Building material and supplies merchant wholesalers[416],13250
2012,2,"Business-to-business electronic markets, and agents and brokers[419]",0
2012,2,Chemical manufacturing[325],5250
2012,2,Clothing and clothing accessories stores[448],25000
2012,2,Clothing manufacturing[315],2250
2012,2,Computer and electronic product manufacturing[334],5750
2012,2,Construction of buildings[236],59750
2012,2,Couriers and messengers[492],11500
2012,2,Credit intermediation and related activities[522],43000
2012,2,Crop production[111],6500
2012,2,"Data processing, hosting, and related services[518]",1250
2012,2,Educational services[611],172500
2012,2,"Electrical equipment, appliance and component manufacturing[335]",4250
2012,2,Electronics and appliance stores[443],14500
2012,2,Fabricated metal product manufacturing[332],14250
2012,2,Farm product merchant wholesalers[411],1250
2012,2,Federal government public administration[911],42500
2012,2,"Fishing, hunting and trapping[114]",250
2012,2,Food and beverage stores[445],70500
2012,2,Food manufacturing[311],29250
2012,2,Food services and drinking places[722],130250
2012,2,"Food, beverage and tobacco merchant wholesalers[413]",12750
2012,2,Forestry and logging[113],6750
2012,2,Funds and other financial vehicles[526],250
2012,2,Furniture and home furnishings stores[442],6250
2012,2,Furniture and related product manufacturing[337],5000
2012,2,Gasoline stations[447],12250
2012,2,General merchandise stores[452],31250
2012,2,Health and personal care stores[446],20000
2012,2,Heavy and civil engineering construction[237],26000
2012,2,Heritage institutions[712],4000
2012,2,Hospitals[622],102750
2012,2,Insurance carriers and related activities[524],25000
2012,2,International and other extra-territorial public administration[919],1250
2012,2,Leather and allied product manufacturing[316],0
2012,2,Lessors of non-financial intangible assets (except copyrighted works)[533],500
2012,2,"Local, municipal and regional public administration[913]",29500
2012,2,Machinery manufacturing[333],10500
2012,2,"Machinery, equipment and supplies merchant wholesalers[417]",19250
2012,2,Management of companies and enterprises[551],0
2012,2,Mining and quarrying (except oil and gas)[212],13750
2012,2,Miscellaneous manufacturing[339],8500
2012,2,Miscellaneous merchant wholesalers[418],13250
2012,2,Miscellaneous store retailers[453],20000
2012,2,Motion picture and sound recording industries[512],8750
2012,2,Motor vehicle and motor vehicle parts and accessories merchant wholesalers[415],6500
2012,2,Motor vehicle and parts dealers[441],26500
2012,2,Non-metallic mineral product manufacturing[327],5250
2012,2,Non-store retailers[454],6750
2012,2,Nursing and residential care facilities[623],40000
2012,2,Oil and gas extraction[211],3250
2012,2,Other,3000
2012,2,Other information services[519],3750
2012,2,Paper manufacturing[322],6750
2012,2,"Performing arts, spectator sports and related industries[711]",18250
2012,2,Personal and household goods merchant wholesalers[414],13500
2012,2,Personal and laundry services[812],31250
2012,2,Petroleum and coal product manufacturing[324],2000
2012,2,Petroleum and petroleum products merchant wholesalers[412],250
2012,2,Pipeline transportation[486],250
2012,2,Plastics and rubber products manufacturing[326],3500
2012,2,Postal service[491],7750
2012,2,Primary metal manufacturing[331],5250
2012,2,Printing and related support activities[323],10250
2012,2,Private households[814],16250
2012,2,"Professional, scientific and technical services[541]",175250
2012,2,Provincial and territorial public administration[912],24000
2012,2,Publishing industries[511],12500
2012,2,Rail transportation[482],6000
2012,2,Real estate[531],45250
2012,2,"Religious, grant-making, civic, and professional and similar organizations[813]",23750
2012,2,Rental and leasing services[532],4250
2012,2,Repair and maintenance[811],40250
2012,2,Scenic and sightseeing transportation[487],500
2012,2,"Securities, commodity contracts, and other financial investment and related acti",18750
2012,2,Social assistance[624],54000
2012,2,Specialty trade contractors[238],103250
2012,2,"Sporting goods, hobby, book and music stores[451]",13750
2012,2,Support activities for agriculture and forestry[115],9750
2012,2,"Support activities for mining, and oil and gas extraction[213]",8750
2012,2,Support activities for transportation[488],20750
2012,2,Telecommunications[517],19000
2012,2,Textile mills[313],500
2012,2,Textile product mills[314],1500
2012,2,Transit and ground passenger transportation[485],22000
2012,2,Transportation equipment manufacturing[336],11250
2012,2,Truck transportation[484],33500
2012,2,Utilities[221],10750
2012,2,Warehousing and storage[493],4500
2012,2,Waste management and remediation services[562],6750
2012,2,Water transportation[483],4250
2012,2,Wood product manufacturing[321],26500
2012,3,Aboriginal public administration[914],1250
2012,3,Accommodation services[721],42750
2012,3,Administrative and support services[561],84500
2012,3,Air transportation[481],12000
2012,3,Ambulatory health care services[621],75000
2012,3,"Amusement, gambling and recreation industries[713]",35000
2012,3,Animal production and aquaculture[112],9500
2012,3,Beverage and tobacco product manufacturing[312],4500
2012,3,Broadcasting (except Internet)[515],2250
2012,3,Building material and garden equipment and supplies dealers[444],18250
2012,3,Building material and supplies merchant wholesalers[416],14250
2012,3,"Business-to-business electronic markets, and agents and brokers[419]",0
2012,3,Chemical manufacturing[325],7250
2012,3,Clothing and clothing accessories stores[448],25250
2012,3,Clothing manufacturing[315],2000
2012,3,Computer and electronic product manufacturing[334],8750
2012,3,Construction of buildings[236],53750
2012,3,Couriers and messengers[492],8250
2012,3,Credit intermediation and related activities[522],43000
2012,3,Crop production[111],11000
2012,3,"Data processing, hosting, and related services[518]",250
2012,3,Educational services[611],168000
2012,3,"Electrical equipment, appliance and component manufacturing[335]",2250
2012,3,Electronics and appliance stores[443],13500
2012,3,Fabricated metal product manufacturing[332],15500
2012,3,Farm product merchant wholesalers[411],1250
2012,3,Federal government public administration[911],42000
2012,3,"Fishing, hunting and trapping[114]",250
2012,3,Food and beverage stores[445],64000
2012,3,Food manufacturing[311],28250
2012,3,Food services and drinking places[722],134750
2012,3,"Food, beverage and tobacco merchant wholesalers[413]",10000
2012,3,Forestry and logging[113],6000
2012,3,Funds and other financial vehicles[526],0
2012,3,Furniture and home furnishings stores[442],7000
2012,3,Furniture and related product manufacturing[337],4000
2012,3,Gasoline stations[447],12250
2012,3,General merchandise stores[452],30500
2012,3,Health and personal care stores[446],19250
2012,3,Heavy and civil engineering construction[237],26000
2012,3,Heritage institutions[712],3250
2012,3,Hospitals[622],103750
2012,3,Insurance carriers and related activities[524],26500
2012,3,International and other extra-territorial public administration[919],500
2012,3,Leather and allied product manufacturing[316],0
2012,3,Lessors of non-financial intangible assets (except copyrighted works)[533],0
2012,3,"Local, municipal and regional public administration[913]",30000
2012,3,Machinery manufacturing[333],9250
2012,3,"Machinery, equipment and supplies merchant wholesalers[417]",19000
2012,3,Management of companies and enterprises[551],500
2012,3,Mining and quarrying (except oil and gas)[212],14500
2012,3,Miscellaneous manufacturing[339],11000
2012,3,Miscellaneous merchant wholesalers[418],15750
2012,3,Miscellaneous store retailers[453],17000
2012,3,Motion picture and sound recording industries[512],10750
2012,3,Motor vehicle and motor vehicle parts and accessories merchant wholesalers[415],5000
2012,3,Motor vehicle and parts dealers[441],24500
2012,3,Non-metallic mineral product manufacturing[327],5750
2012,3,Non-store retailers[454],6250
2012,3,Nursing and residential care facilities[623],40000
2012,3,Oil and gas extraction[211],4000
2012,3,Other,2500
2012,3,Other information services[519],4250
2012,3,Paper manufacturing[322],8000
2012,3,"Performing arts, spectator sports and related industries[711]",23250
2012,3,Personal and household goods merchant wholesalers[414],13250
2012,3,Personal and laundry services[812],34000
2012,3,Petroleum and coal product manufacturing[324],1500
2012,3,Petroleum and petroleum products merchant wholesalers[412],1250
2012,3,Pipeline transportation[486],250
2012,3,Plastics and rubber products manufacturing[326],3000
2012,3,Postal service[491],9000
2012,3,Primary metal manufacturing[331],6000
2012,3,Printing and related support activities[323],8250
2012,3,Private households[814],13250
2012,3,"Professional, scientific and technical services[541]",174500
2012,3,Provincial and territorial public administration[912],28250
2012,3,Publishing industries[511],15000
2012,3,Rail transportation[482],8000
2012,3,Real estate[531],46500
2012,3,"Religious, grant-making, civic, and professional and similar organizations[813]",24500
2012,3,Rental and leasing services[532],4750
2012,3,Repair and maintenance[811],42500
2012,3,Scenic and sightseeing transportation[487],1000
2012,3,"Securities, commodity contracts, and other financial investment and related acti",20000
2012,3,Social assistance[624],55500
2012,3,Specialty trade contractors[238],109500
2012,3,"Sporting goods, hobby, book and music stores[451]",14750
2012,3,Support activities for agriculture and forestry[115],7750
2012,3,"Support activities for mining, and oil and gas extraction[213]",7750
2012,3,Support activities for transportation[488],21750
2012,3,Telecommunications[517],20750
2012,3,Textile mills[313],500
2012,3,Textile product mills[314],2250
2012,3,Transit and ground passenger transportation[485],19500
2012,3,Transportation equipment manufacturing[336],11500
2012,3,Truck transportation[484],29750
2012,3,Utilities[221],10500
2012,3,Warehousing and storage[493],8500
2012,3,Waste management and remediation services[562],5250
2012,3,Water transportation[483],5000
2012,3,Wood product manufacturing[321],24000
2012,4,Aboriginal public administration[914],250
2012,4,Accommodation services[721],45000
2012,4,Administrative and support services[561],87500
2012,4,Air transportation[481],10750
2012,4,Ambulatory health care services[621],75500
2012,4,"Amusement, gambling and recreation industries[713]",37750
2012,4,Animal production and aquaculture[112],9250
2012,4,Beverage and tobacco product manufacturing[312],4500
2012,4,Broadcasting (except Internet)[515],3750
2012,4,Building material and garden equipment and supplies dealers[444],18000
2012,4,Building material and supplies merchant wholesalers[416],13500
2012,4,"Business-to-business electronic markets, and agents and brokers[419]",0
2012,4,Chemical manufacturing[325],6250
2012,4,Clothing and clothing accessories stores[448],24500
2012,4,Clothing manufacturing[315],1500
2012,4,Computer and electronic product manufacturing[334],8250
2012,4,Construction of buildings[236],60250
2012,4,Couriers and messengers[492],8000
2012,4,Credit intermediation and related activities[522],42750
2012,4,Crop production[111],12750
2012,4,"Data processing, hosting, and related services[518]",1250
2012,4,Educational services[611],169500
2012,4,"Electrical equipment, appliance and component manufacturing[335]",3000
2012,4,Electronics and appliance stores[443],16000
2012,4,Fabricated metal product manufacturing[332],16000
2012,4,Farm product merchant wholesalers[411],1000
2012,4,Federal government public administration[911],45750
2012,4,"Fishing, hunting and trapping[114]",1000
2012,4,Food and beverage stores[445],63500
2012,4,Food manufacturing[311],30000
2012,4,Food services and drinking places[722],135000
2012,4,"Food, beverage and tobacco merchant wholesalers[413]",11750
2012,4,Forestry and logging[113],6750
2012,4,Funds and other financial vehicles[526],250
2012,4,Furniture and home furnishings stores[442],8750
2012,4,Furniture and related product manufacturing[337],2750
2012,4,Gasoline stations[447],10000
2012,4,General merchandise stores[452],29500
2012,4,Health and personal care stores[446],19000
2012,4,Heavy and civil engineering construction[237],22750
2012,4,Heritage institutions[712],3750
2012,4,Hospitals[622],98750
2012,4,Insurance carriers and related activities[524],24250
2012,4,International and other extra-territorial public administration[919],750
2012,4,Leather and allied product manufacturing[316],0
2012,4,Lessors of non-financial intangible assets (except copyrighted works)[533],0
2012,4,"Local, municipal and regional public administration[913]",25750
2012,4,Machinery manufacturing[333],9250
2012,4,"Machinery, equipment and supplies merchant wholesalers[417]",21750
2012,4,Management of companies and enterprises[551],750
2012,4,Mining and quarrying (except oil and gas)[212],12000
2012,4,Miscellaneous manufacturing[339],11250
2012,4,Miscellaneous merchant wholesalers[418],17000
2012,4,Miscellaneous store retailers[453],18750
2012,4,Motion picture and sound recording industries[512],9750
2012,4,Motor vehicle and motor vehicle parts and accessories merchant wholesalers[415],5750
2012,4,Motor vehicle and parts dealers[441],26750
2012,4,Non-metallic mineral product manufacturing[327],5750
2012,4,Non-store retailers[454],5750
2012,4,Nursing and residential care facilities[623],38500
2012,4,Oil and gas extraction[211],1750
2012,4,Other,3000
2012,4,Other information services[519],3750
2012,4,Paper manufacturing[322],13000
2012,4,"Performing arts, spectator sports and related industries[711]",19000
2012,4,Personal and household goods merchant wholesalers[414],13250
2012,4,Personal and laundry services[812],37250
2012,4,Petroleum and coal product manufacturing[324],1000
2012,4,Petroleum and petroleum products merchant wholesalers[412],1000
2012,4,Pipeline transportation[486],250
2012,4,Plastics and rubber products manufacturing[326],4250
2012,4,Postal service[491],12250
2012,4,Primary metal manufacturing[331],4750
2012,4,Printing and related support activities[323],6500
2012,4,Private households[814],15000
2012,4,"Professional, scientific and technical services[541]",170500
2012,4,Provincial and territorial public administration[912],28000
2012,4,Publishing industries[511],13250
2012,4,Rail transportation[482],10250
2012,4,Real estate[531],45250
2012,4,"Religious, grant-making, civic, and professional and similar organizations[813]",21250
2012,4,Rental and leasing services[532],5000
2012,4,Repair and maintenance[811],40500
2012,4,Scenic and sightseeing transportation[487],250
2012,4,"Securities, commodity contracts, and other financial investment and related acti",21750
2012,4,Social assistance[624],62000
2012,4,Specialty trade contractors[238],111750
2012,4,"Sporting goods, hobby, book and music stores[451]",10750
2012,4,Support activities for agriculture and forestry[115],9750
2012,4,"Support activities for mining, and oil and gas extraction[213]",8000
2012,4,Support activities for transportation[488],22250
2012,4,Telecommunications[517],23750
2012,4,Textile mills[313],500
2012,4,Textile product mills[314],250
2012,4,Transit and ground passenger transportation[485],20750
2012,4,Transportation equipment manufacturing[336],13750
2012,4,Truck transportation[484],28500
2012,4,Utilities[221],10250
2012,4,Warehousing and storage[493],9750
2012,4,Waste management and remediation services[562],4750
2012,4,Water transportation[483],4250
2012,4,Wood product manufacturing[321],26000
2012,5,Aboriginal public administration[914],500
2012,5,Accommodation services[721],43750
2012,5,Administrative and support services[561],90250
2012,5,Air transportation[481],10000
2012,5,Ambulatory health care services[621],72500
2012,5,"Amusement, gambling and recreation industries[713]",39250
2012,5,Animal production and aquaculture[112],9000
2012,5,Beverage and tobacco product manufacturing[312],5750
2012,5,Broadcasting (except Internet)[515],2500
2012,5,Building material and garden equipment and supplies dealers[444],20250
2012,5,Building material and supplies merchant wholesalers[416],16500
2012,5,"Business-to-business electronic markets, and agents and brokers[419]",0
2012,5,Chemical manufacturing[325],6000
2012,5,Clothing and clothing accessories stores[448],26750
2012,5,Clothing manufacturing[315],1250
2012,5,Computer and electronic product manufacturing[334],8250
2012,5,Construction of buildings[236],53500
2012,5,Couriers and messengers[492],8000
2012,5,Credit intermediation and related activities[522],45000
2012,5,Crop production[111],11500
2012,5,"Data processing, hosting, and related services[518]",500
2012,5,Educational services[611],169500
2012,5,"Electrical equipment, appliance and component manufacturing[335]",5000
2012,5,Electronics and appliance stores[443],16500
