SYEAR,SMTH,NAICS,_EMPLOYMENT_
2006,11,Printing and related support activities[323],6500
2006,11,Private households[814],9250
2006,11,"Professional, scientific and technical services[541]",160250
2006,11,Provincial and territorial public administration[912],27000
2006,11,Publishing industries[511],11250
2006,11,Rail transportation[482],6750
2006,11,Real estate[531],42750
2006,11,"Religious, grant-making, civic, and professional and similar organizations[813]",14750
2006,11,Rental and leasing services[532],14250
2006,11,Repair and maintenance[811],34500
2006,11,Scenic and sightseeing transportation[487],500
2006,11,"Securities, commodity contracts, and other financial investment and related acti",19000
2006,11,Social assistance[624],46000
2006,11,Specialty trade contractors[238],118750
2006,11,"Sporting goods, hobby, book and music stores[451]",10000
2006,11,Support activities for agriculture and forestry[115],10250
2006,11,"Support activities for mining, and oil and gas extraction[213]",10750
2006,11,Support activities for transportation[488],16250
2006,11,Telecommunications[517],19500
2006,11,Textile mills[313],0
2006,11,Textile product mills[314],1000
2006,11,Transit and ground passenger transportation[485],15500
2006,11,Transportation equipment manufacturing[336],9500
2006,11,Truck transportation[484],29500
2006,11,Utilities[221],9250
2006,11,Warehousing and storage[493],5500
2006,11,Waste management and remediation services[562],5000
2006,11,Water transportation[483],5250
2006,11,Wood product manufacturing[321],46500
2006,12,Aboriginal public administration[914],500
2006,12,Accommodation services[721],31000
2006,12,Administrative and support services[561],94000
2006,12,Air transportation[481],13250
2006,12,Ambulatory health care services[621],65500
2006,12,"Amusement, gambling and recreation industries[713]",32000
2006,12,Animal production and aquaculture[112],12000
2006,12,Beverage and tobacco product manufacturing[312],5750
2006,12,Broadcasting (except Internet)[515],3250
2006,12,Building material and garden equipment and supplies dealers[444],18000
2006,12,Building material and supplies merchant wholesalers[416],14250
2006,12,"Business-to-business electronic markets, and agents and brokers[419]",500
2006,12,Chemical manufacturing[325],6750
2006,12,Clothing and clothing accessories stores[448],22000
2006,12,Clothing manufacturing[315],6250
2006,12,Computer and electronic product manufacturing[334],6750
2006,12,Construction of buildings[236],47500
2006,12,Couriers and messengers[492],9000
2006,12,Credit intermediation and related activities[522],40000
2006,12,Crop production[111],16750
2006,12,"Data processing, hosting, and related services[518]",1500
2006,12,Educational services[611],167500
2006,12,"Electrical equipment, appliance and component manufacturing[335]",3750
2006,12,Electronics and appliance stores[443],12500
2006,12,Fabricated metal product manufacturing[332],17000
2006,12,Farm product merchant wholesalers[411],750
2006,12,Federal government public administration[911],35250
2006,12,"Fishing, hunting and trapping[114]",1500
2006,12,Food and beverage stores[445],63750
2006,12,Food manufacturing[311],22000
2006,12,Food services and drinking places[722],135250
2006,12,"Food, beverage and tobacco merchant wholesalers[413]",13500
2006,12,Forestry and logging[113],14500
2006,12,Funds and other financial vehicles[526],0
2006,12,Furniture and home furnishings stores[442],11000
2006,12,Furniture and related product manufacturing[337],7000
2006,12,Gasoline stations[447],6750
2006,12,General merchandise stores[452],33500
2006,12,Health and personal care stores[446],19750
2006,12,Heavy and civil engineering construction[237],16000
2006,12,Heritage institutions[712],3000
2006,12,Hospitals[622],86000
2006,12,Insurance carriers and related activities[524],28250
2006,12,International and other extra-territorial public administration[919],0
2006,12,Leather and allied product manufacturing[316],750
2006,12,Lessors of non-financial intangible assets (except copyrighted works)[533],0
2006,12,"Local, municipal and regional public administration[913]",28750
2006,12,Machinery manufacturing[333],7250
2006,12,"Machinery, equipment and supplies merchant wholesalers[417]",20750
2006,12,Management of companies and enterprises[551],750
2006,12,Mining and quarrying (except oil and gas)[212],8250
2006,12,Miscellaneous manufacturing[339],11750
2006,12,Miscellaneous merchant wholesalers[418],15750
2006,12,Miscellaneous store retailers[453],22000
2006,12,Motion picture and sound recording industries[512],15250
2006,12,Motor vehicle and motor vehicle parts and accessories merchant wholesalers[415],7750
2006,12,Motor vehicle and parts dealers[441],26750
2006,12,Non-metallic mineral product manufacturing[327],5250
2006,12,Non-store retailers[454],7750
2006,12,Nursing and residential care facilities[623],29750
2006,12,Oil and gas extraction[211],2500
2006,12,Other,4250
2006,12,Other information services[519],4000
2006,12,Paper manufacturing[322],13750
2006,12,"Performing arts, spectator sports and related industries[711]",16500
2006,12,Personal and household goods merchant wholesalers[414],8500
2006,12,Personal and laundry services[812],26750
2006,12,Petroleum and coal product manufacturing[324],250
2006,12,Petroleum and petroleum products merchant wholesalers[412],1250
2006,12,Pipeline transportation[486],250
2006,12,Plastics and rubber products manufacturing[326],8000
2006,12,Postal service[491],7250
2006,12,Primary metal manufacturing[331],7000
2006,12,Printing and related support activities[323],6000
2006,12,Private households[814],8500
2006,12,"Professional, scientific and technical services[541]",160250
2006,12,Provincial and territorial public administration[912],24500
2006,12,Publishing industries[511],11000
2006,12,Rail transportation[482],8750
2006,12,Real estate[531],47500
2006,12,"Religious, grant-making, civic, and professional and similar organizations[813]",14500
2006,12,Rental and leasing services[532],14500
2006,12,Repair and maintenance[811],37500
2006,12,Scenic and sightseeing transportation[487],0
2006,12,"Securities, commodity contracts, and other financial investment and related acti",13000
2006,12,Social assistance[624],52000
2006,12,Specialty trade contractors[238],115750
2006,12,"Sporting goods, hobby, book and music stores[451]",13500
2006,12,Support activities for agriculture and forestry[115],9000
2006,12,"Support activities for mining, and oil and gas extraction[213]",7750
2006,12,Support activities for transportation[488],15000
2006,12,Telecommunications[517],20250
2006,12,Textile mills[313],0
2006,12,Textile product mills[314],2000
2006,12,Transit and ground passenger transportation[485],13500
2006,12,Transportation equipment manufacturing[336],10750
2006,12,Truck transportation[484],32000
2006,12,Utilities[221],8750
2006,12,Warehousing and storage[493],6000
2006,12,Waste management and remediation services[562],4000
2006,12,Water transportation[483],6250
2006,12,Wood product manufacturing[321],48000
2007,1,Aboriginal public administration[914],1250
2007,1,Accommodation services[721],30000
2007,1,Administrative and support services[561],95500
2007,1,Air transportation[481],15000
2007,1,Ambulatory health care services[621],62750
2007,1,"Amusement, gambling and recreation industries[713]",32000
2007,1,Animal production and aquaculture[112],14000
2007,1,Beverage and tobacco product manufacturing[312],6500
2007,1,Broadcasting (except Internet)[515],2500
2007,1,Building material and garden equipment and supplies dealers[444],14000
2007,1,Building material and supplies merchant wholesalers[416],14500
2007,1,"Business-to-business electronic markets, and agents and brokers[419]",500
2007,1,Chemical manufacturing[325],5250
2007,1,Clothing and clothing accessories stores[448],22000
2007,1,Clothing manufacturing[315],8250
2007,1,Computer and electronic product manufacturing[334],6750
2007,1,Construction of buildings[236],43750
2007,1,Couriers and messengers[492],8000
2007,1,Credit intermediation and related activities[522],36000
2007,1,Crop production[111],14500
2007,1,"Data processing, hosting, and related services[518]",1000
2007,1,Educational services[611],160250
2007,1,"Electrical equipment, appliance and component manufacturing[335]",2250
2007,1,Electronics and appliance stores[443],10500
2007,1,Fabricated metal product manufacturing[332],16500
2007,1,Farm product merchant wholesalers[411],1000
2007,1,Federal government public administration[911],35000
2007,1,"Fishing, hunting and trapping[114]",1750
2007,1,Food and beverage stores[445],60750
2007,1,Food manufacturing[311],20750
2007,1,Food services and drinking places[722],140250
2007,1,"Food, beverage and tobacco merchant wholesalers[413]",12750
2007,1,Forestry and logging[113],15750
2007,1,Funds and other financial vehicles[526],0
2007,1,Furniture and home furnishings stores[442],12250
2007,1,Furniture and related product manufacturing[337],10750
2007,1,Gasoline stations[447],9500
2007,1,General merchandise stores[452],31500
2007,1,Health and personal care stores[446],23250
2007,1,Heavy and civil engineering construction[237],16250
2007,1,Heritage institutions[712],3000
2007,1,Hospitals[622],81000
2007,1,Insurance carriers and related activities[524],33000
2007,1,International and other extra-territorial public administration[919],0
2007,1,Leather and allied product manufacturing[316],1500
2007,1,Lessors of non-financial intangible assets (except copyrighted works)[533],0
2007,1,"Local, municipal and regional public administration[913]",31000
2007,1,Machinery manufacturing[333],10250
2007,1,"Machinery, equipment and supplies merchant wholesalers[417]",23500
2007,1,Management of companies and enterprises[551],1000
2007,1,Mining and quarrying (except oil and gas)[212],8750
2007,1,Miscellaneous manufacturing[339],13750
2007,1,Miscellaneous merchant wholesalers[418],15250
2007,1,Miscellaneous store retailers[453],19000
2007,1,Motion picture and sound recording industries[512],12500
2007,1,Motor vehicle and motor vehicle parts and accessories merchant wholesalers[415],7500
2007,1,Motor vehicle and parts dealers[441],28250
2007,1,Non-metallic mineral product manufacturing[327],5000
2007,1,Non-store retailers[454],10250
2007,1,Nursing and residential care facilities[623],31500
2007,1,Oil and gas extraction[211],5000
2007,1,Other,1250
2007,1,Other information services[519],4000
2007,1,Paper manufacturing[322],14750
2007,1,"Performing arts, spectator sports and related industries[711]",17750
2007,1,Personal and household goods merchant wholesalers[414],7500
2007,1,Personal and laundry services[812],26750
2007,1,Petroleum and coal product manufacturing[324],250
2007,1,Petroleum and petroleum products merchant wholesalers[412],2000
2007,1,Pipeline transportation[486],250
2007,1,Plastics and rubber products manufacturing[326],7250
2007,1,Postal service[491],7000
2007,1,Primary metal manufacturing[331],6500
2007,1,Printing and related support activities[323],8000
2007,1,Private households[814],7000
2007,1,"Professional, scientific and technical services[541]",161500
2007,1,Provincial and territorial public administration[912],26750
2007,1,Publishing industries[511],11750
2007,1,Rail transportation[482],6750
2007,1,Real estate[531],36000
2007,1,"Religious, grant-making, civic, and professional and similar organizations[813]",14500
2007,1,Rental and leasing services[532],11750
2007,1,Repair and maintenance[811],36500
2007,1,Scenic and sightseeing transportation[487],250
2007,1,"Securities, commodity contracts, and other financial investment and related acti",16750
2007,1,Social assistance[624],53500
2007,1,Specialty trade contractors[238],121000
2007,1,"Sporting goods, hobby, book and music stores[451]",12750
2007,1,Support activities for agriculture and forestry[115],7750
2007,1,"Support activities for mining, and oil and gas extraction[213]",8500
2007,1,Support activities for transportation[488],16250
2007,1,Telecommunications[517],23000
2007,1,Textile mills[313],0
2007,1,Textile product mills[314],2500
2007,1,Transit and ground passenger transportation[485],17000
2007,1,Transportation equipment manufacturing[336],9750
2007,1,Truck transportation[484],31000
2007,1,Utilities[221],7500
2007,1,Warehousing and storage[493],7750
2007,1,Waste management and remediation services[562],3500
2007,1,Water transportation[483],5500
2007,1,Wood product manufacturing[321],40250
2007,2,Aboriginal public administration[914],500
2007,2,Accommodation services[721],30750
2007,2,Administrative and support services[561],86750
2007,2,Air transportation[481],14000
2007,2,Ambulatory health care services[621],63000
2007,2,"Amusement, gambling and recreation industries[713]",31500
2007,2,Animal production and aquaculture[112],17000
2007,2,Beverage and tobacco product manufacturing[312],5500
2007,2,Broadcasting (except Internet)[515],4000
2007,2,Building material and garden equipment and supplies dealers[444],16250
2007,2,Building material and supplies merchant wholesalers[416],13750
2007,2,"Business-to-business electronic markets, and agents and brokers[419]",750
2007,2,Chemical manufacturing[325],5000
2007,2,Clothing and clothing accessories stores[448],18250
2007,2,Clothing manufacturing[315],7250
2007,2,Computer and electronic product manufacturing[334],6750
2007,2,Construction of buildings[236],40750
2007,2,Couriers and messengers[492],12250
2007,2,Credit intermediation and related activities[522],44000
2007,2,Crop production[111],12250
2007,2,"Data processing, hosting, and related services[518]",1000
2007,2,Educational services[611],167750
2007,2,"Electrical equipment, appliance and component manufacturing[335]",2750
2007,2,Electronics and appliance stores[443],9750
2007,2,Fabricated metal product manufacturing[332],16250
2007,2,Farm product merchant wholesalers[411],1000
2007,2,Federal government public administration[911],31500
2007,2,"Fishing, hunting and trapping[114]",1250
2007,2,Food and beverage stores[445],73250
2007,2,Food manufacturing[311],19750
2007,2,Food services and drinking places[722],131750
2007,2,"Food, beverage and tobacco merchant wholesalers[413]",13250
2007,2,Forestry and logging[113],15000
2007,2,Funds and other financial vehicles[526],0
2007,2,Furniture and home furnishings stores[442],12000
2007,2,Furniture and related product manufacturing[337],8500
2007,2,Gasoline stations[447],10000
2007,2,General merchandise stores[452],28000
2007,2,Health and personal care stores[446],22000
2007,2,Heavy and civil engineering construction[237],19250
2007,2,Heritage institutions[712],3250
2007,2,Hospitals[622],82500
2007,2,Insurance carriers and related activities[524],27500
2007,2,International and other extra-territorial public administration[919],1250
2007,2,Leather and allied product manufacturing[316],1500
2007,2,Lessors of non-financial intangible assets (except copyrighted works)[533],0
2007,2,"Local, municipal and regional public administration[913]",28500
2007,2,Machinery manufacturing[333],13000
2007,2,"Machinery, equipment and supplies merchant wholesalers[417]",22500
2007,2,Management of companies and enterprises[551],500
2007,2,Mining and quarrying (except oil and gas)[212],8250
2007,2,Miscellaneous manufacturing[339],15500
2007,2,Miscellaneous merchant wholesalers[418],14250
2007,2,Miscellaneous store retailers[453],20750
2007,2,Motion picture and sound recording industries[512],14500
2007,2,Motor vehicle and motor vehicle parts and accessories merchant wholesalers[415],5750
2007,2,Motor vehicle and parts dealers[441],26750
2007,2,Non-metallic mineral product manufacturing[327],4750
2007,2,Non-store retailers[454],7000
2007,2,Nursing and residential care facilities[623],34000
2007,2,Oil and gas extraction[211],5500
2007,2,Other,3250
2007,2,Other information services[519],4000
2007,2,Paper manufacturing[322],15750
2007,2,"Performing arts, spectator sports and related industries[711]",15000
2007,2,Personal and household goods merchant wholesalers[414],8750
2007,2,Personal and laundry services[812],30250
2007,2,Petroleum and coal product manufacturing[324],250
2007,2,Petroleum and petroleum products merchant wholesalers[412],1750
2007,2,Pipeline transportation[486],500
2007,2,Plastics and rubber products manufacturing[326],10000
2007,2,Postal service[491],7500
2007,2,Primary metal manufacturing[331],6750
2007,2,Printing and related support activities[323],6250
2007,2,Private households[814],6750
2007,2,"Professional, scientific and technical services[541]",165500
2007,2,Provincial and territorial public administration[912],25000
2007,2,Publishing industries[511],12750
2007,2,Rail transportation[482],7000
2007,2,Real estate[531],34500
2007,2,"Religious, grant-making, civic, and professional and similar organizations[813]",16000
2007,2,Rental and leasing services[532],8500
2007,2,Repair and maintenance[811],33750
2007,2,Scenic and sightseeing transportation[487],0
2007,2,"Securities, commodity contracts, and other financial investment and related acti",21750
2007,2,Social assistance[624],55250
2007,2,Specialty trade contractors[238],112000
2007,2,"Sporting goods, hobby, book and music stores[451]",15750
2007,2,Support activities for agriculture and forestry[115],5250
2007,2,"Support activities for mining, and oil and gas extraction[213]",8000
2007,2,Support activities for transportation[488],20750
2007,2,Telecommunications[517],21250
2007,2,Textile mills[313],0
2007,2,Textile product mills[314],2000
2007,2,Transit and ground passenger transportation[485],15500
2007,2,Transportation equipment manufacturing[336],10750
2007,2,Truck transportation[484],31750
2007,2,Utilities[221],8750
2007,2,Warehousing and storage[493],9500
2007,2,Waste management and remediation services[562],1750
2007,2,Water transportation[483],7500
2007,2,Wood product manufacturing[321],41750
2007,3,Aboriginal public administration[914],750
2007,3,Accommodation services[721],31750
2007,3,Administrative and support services[561],85500
2007,3,Air transportation[481],13750
2007,3,Ambulatory health care services[621],67500
2007,3,"Amusement, gambling and recreation industries[713]",39750
2007,3,Animal production and aquaculture[112],14500
2007,3,Beverage and tobacco product manufacturing[312],5250
2007,3,Broadcasting (except Internet)[515],3250
2007,3,Building material and garden equipment and supplies dealers[444],20250
2007,3,Building material and supplies merchant wholesalers[416],15250
2007,3,"Business-to-business electronic markets, and agents and brokers[419]",1750
2007,3,Chemical manufacturing[325],5750
2007,3,Clothing and clothing accessories stores[448],22500
2007,3,Clothing manufacturing[315],5500
2007,3,Computer and electronic product manufacturing[334],6000
2007,3,Construction of buildings[236],42250
2007,3,Couriers and messengers[492],12250
2007,3,Credit intermediation and related activities[522],52500
2007,3,Crop production[111],13250
2007,3,"Data processing, hosting, and related services[518]",1000
2007,3,Educational services[611],167500
2007,3,"Electrical equipment, appliance and component manufacturing[335]",2500
2007,3,Electronics and appliance stores[443],6250
2007,3,Fabricated metal product manufacturing[332],16750
2007,3,Farm product merchant wholesalers[411],1000
2007,3,Federal government public administration[911],34750
2007,3,"Fishing, hunting and trapping[114]",2000
2007,3,Food and beverage stores[445],75000
2007,3,Food manufacturing[311],21500
2007,3,Food services and drinking places[722],131500
2007,3,"Food, beverage and tobacco merchant wholesalers[413]",11500
2007,3,Forestry and logging[113],13250
2007,3,Funds and other financial vehicles[526],0
2007,3,Furniture and home furnishings stores[442],9750
2007,3,Furniture and related product manufacturing[337],11250
2007,3,Gasoline stations[447],10000
2007,3,General merchandise stores[452],28750
2007,3,Health and personal care stores[446],23250
2007,3,Heavy and civil engineering construction[237],17750
2007,3,Heritage institutions[712],2500
2007,3,Hospitals[622],85000
2007,3,Insurance carriers and related activities[524],25000
2007,3,International and other extra-territorial public administration[919],1250
2007,3,Leather and allied product manufacturing[316],1500
2007,3,Lessors of non-financial intangible assets (except copyrighted works)[533],0
2007,3,"Local, municipal and regional public administration[913]",29500
2007,3,Machinery manufacturing[333],10000
2007,3,"Machinery, equipment and supplies merchant wholesalers[417]",19250
2007,3,Management of companies and enterprises[551],1500
2007,3,Mining and quarrying (except oil and gas)[212],8000
2007,3,Miscellaneous manufacturing[339],15250
2007,3,Miscellaneous merchant wholesalers[418],14000
2007,3,Miscellaneous store retailers[453],23250
2007,3,Motion picture and sound recording industries[512],14000
2007,3,Motor vehicle and motor vehicle parts and accessories merchant wholesalers[415],6750
2007,3,Motor vehicle and parts dealers[441],25250
2007,3,Non-metallic mineral product manufacturing[327],5250
2007,3,Non-store retailers[454],6000
2007,3,Nursing and residential care facilities[623],32250
2007,3,Oil and gas extraction[211],2250
2007,3,Other,4250
2007,3,Other information services[519],4000
2007,3,Paper manufacturing[322],16500
2007,3,"Performing arts, spectator sports and related industries[711]",14500
2007,3,Personal and household goods merchant wholesalers[414],8250
2007,3,Personal and laundry services[812],29250
2007,3,Petroleum and coal product manufacturing[324],250
2007,3,Petroleum and petroleum products merchant wholesalers[412],1500
2007,3,Pipeline transportation[486],250
2007,3,Plastics and rubber products manufacturing[326],11250
2007,3,Postal service[491],7750
2007,3,Primary metal manufacturing[331],7250
2007,3,Printing and related support activities[323],7250
2007,3,Private households[814],6500
2007,3,"Professional, scientific and technical services[541]",160000
2007,3,Provincial and territorial public administration[912],25500
2007,3,Publishing industries[511],13250
2007,3,Rail transportation[482],7500
2007,3,Real estate[531],37000
2007,3,"Religious, grant-making, civic, and professional and similar organizations[813]",17500
2007,3,Rental and leasing services[532],9750
2007,3,Repair and maintenance[811],30000
2007,3,Scenic and sightseeing transportation[487],750
2007,3,"Securities, commodity contracts, and other financial investment and related acti",20750
2007,3,Social assistance[624],54750
2007,3,Specialty trade contractors[238],118000
2007,3,"Sporting goods, hobby, book and music stores[451]",13000
2007,3,Support activities for agriculture and forestry[115],7500
2007,3,"Support activities for mining, and oil and gas extraction[213]",7750
2007,3,Support activities for transportation[488],17000
2007,3,Telecommunications[517],22000
2007,3,Textile mills[313],0
2007,3,Textile product mills[314],2750
2007,3,Transit and ground passenger transportation[485],15000
2007,3,Transportation equipment manufacturing[336],9250
2007,3,Truck transportation[484],35000
2007,3,Utilities[221],8000
2007,3,Warehousing and storage[493],5750
2007,3,Waste management and remediation services[562],1750
2007,3,Water transportation[483],6250
2007,3,Wood product manufacturing[321],48000
2007,4,Aboriginal public administration[914],500
2007,4,Accommodation services[721],32750
2007,4,Administrative and support services[561],88000
2007,4,Air transportation[481],15500
2007,4,Ambulatory health care services[621],64250
2007,4,"Amusement, gambling and recreation industries[713]",36500
2007,4,Animal production and aquaculture[112],13500
2007,4,Beverage and tobacco product manufacturing[312],4750
2007,4,Broadcasting (except Internet)[515],3000
2007,4,Building material and garden equipment and supplies dealers[444],16750
2007,4,Building material and supplies merchant wholesalers[416],15750
2007,4,"Business-to-business electronic markets, and agents and brokers[419]",1250
2007,4,Chemical manufacturing[325],5000
2007,4,Clothing and clothing accessories stores[448],21750
2007,4,Clothing manufacturing[315],4250
2007,4,Computer and electronic product manufacturing[334],5500
2007,4,Construction of buildings[236],44500
2007,4,Couriers and messengers[492],7500
2007,4,Credit intermediation and related activities[522],53750
2007,4,Crop production[111],13750
2007,4,"Data processing, hosting, and related services[518]",500
2007,4,Educational services[611],162250
2007,4,"Electrical equipment, appliance and component manufacturing[335]",2250
2007,4,Electronics and appliance stores[443],6250
2007,4,Fabricated metal product manufacturing[332],16500
2007,4,Farm product merchant wholesalers[411],1250
2007,4,Federal government public administration[911],38000
2007,4,"Fishing, hunting and trapping[114]",4000
2007,4,Food and beverage stores[445],69250
2007,4,Food manufacturing[311],24000
2007,4,Food services and drinking places[722],128000
2007,4,"Food, beverage and tobacco merchant wholesalers[413]",10000
2007,4,Forestry and logging[113],13000
2007,4,Funds and other financial vehicles[526],0
2007,4,Furniture and home furnishings stores[442],13250
2007,4,Furniture and related product manufacturing[337],10250
2007,4,Gasoline stations[447],7500
2007,4,General merchandise stores[452],29750
2007,4,Health and personal care stores[446],18250
2007,4,Heavy and civil engineering construction[237],18500
2007,4,Heritage institutions[712],1500
2007,4,Hospitals[622],80000
2007,4,Insurance carriers and related activities[524],28750
2007,4,International and other extra-territorial public administration[919],1000
2007,4,Leather and allied product manufacturing[316],2000
2007,4,Lessors of non-financial intangible assets (except copyrighted works)[533],0
2007,4,"Local, municipal and regional public administration[913]",29250
2007,4,Machinery manufacturing[333],12250
2007,4,"Machinery, equipment and supplies merchant wholesalers[417]",22000
2007,4,Management of companies and enterprises[551],1000
2007,4,Mining and quarrying (except oil and gas)[212],8000
2007,4,Miscellaneous manufacturing[339],13750
2007,4,Miscellaneous merchant wholesalers[418],15000
2007,4,Miscellaneous store retailers[453],18500
2007,4,Motion picture and sound recording industries[512],13750
2007,4,Motor vehicle and motor vehicle parts and accessories merchant wholesalers[415],7250
2007,4,Motor vehicle and parts dealers[441],29000
2007,4,Non-metallic mineral product manufacturing[327],6500
2007,4,Non-store retailers[454],7750
2007,4,Nursing and residential care facilities[623],34250
2007,4,Oil and gas extraction[211],1750
2007,4,Other,4750
2007,4,Other information services[519],4750
2007,4,Paper manufacturing[322],16000
2007,4,"Performing arts, spectator sports and related industries[711]",18000
2007,4,Personal and household goods merchant wholesalers[414],8750
2007,4,Personal and laundry services[812],28250
2007,4,Petroleum and coal product manufacturing[324],250
2007,4,Petroleum and petroleum products merchant wholesalers[412],2000
2007,4,Pipeline transportation[486],250
2007,4,Plastics and rubber products manufacturing[326],8750
2007,4,Postal service[491],7250
2007,4,Primary metal manufacturing[331],8000
2007,4,Printing and related support activities[323],5500
2007,4,Private households[814],8000
2007,4,"Professional, scientific and technical services[541]",161750
2007,4,Provincial and territorial public administration[912],25000
2007,4,Publishing industries[511],14250
2007,4,Rail transportation[482],6250
2007,4,Real estate[531],33000
2007,4,"Religious, grant-making, civic, and professional and similar organizations[813]",18000
2007,4,Rental and leasing services[532],11500
2007,4,Repair and maintenance[811],32250
2007,4,Scenic and sightseeing transportation[487],1000
2007,4,"Securities, commodity contracts, and other financial investment and related acti",14750
2007,4,Social assistance[624],53000
2007,4,Specialty trade contractors[238],124000
2007,4,"Sporting goods, hobby, book and music stores[451]",12500
2007,4,Support activities for agriculture and forestry[115],8000
2007,4,"Support activities for mining, and oil and gas extraction[213]",7250
2007,4,Support activities for transportation[488],16250
2007,4,Telecommunications[517],23000
2007,4,Textile mills[313],250
2007,4,Textile product mills[314],2250
2007,4,Transit and ground passenger transportation[485],17250
2007,4,Transportation equipment manufacturing[336],9750
2007,4,Truck transportation[484],31250
2007,4,Utilities[221],8500
2007,4,Warehousing and storage[493],7500
2007,4,Waste management and remediation services[562],2500
2007,4,Water transportation[483],6750
2007,4,Wood product manufacturing[321],44250
2007,5,Aboriginal public administration[914],500
2007,5,Accommodation services[721],34250
2007,5,Administrative and support services[561],86000
2007,5,Air transportation[481],14000
2007,5,Ambulatory health care services[621],61250
2007,5,"Amusement, gambling and recreation industries[713]",39250
2007,5,Animal production and aquaculture[112],15250
2007,5,Beverage and tobacco product manufacturing[312],2750
2007,5,Broadcasting (except Internet)[515],3000
2007,5,Building material and garden equipment and supplies dealers[444],18250
2007,5,Building material and supplies merchant wholesalers[416],11250
2007,5,"Business-to-business electronic markets, and agents and brokers[419]",1000
2007,5,Chemical manufacturing[325],3750
2007,5,Clothing and clothing accessories stores[448],22250
2007,5,Clothing manufacturing[315],4500
2007,5,Computer and electronic product manufacturing[334],6750
2007,5,Construction of buildings[236],44750
2007,5,Couriers and messengers[492],9750
2007,5,Credit intermediation and related activities[522],51500
2007,5,Crop production[111],16000
2007,5,"Data processing, hosting, and related services[518]",0
2007,5,Educational services[611],162000
2007,5,"Electrical equipment, appliance and component manufacturing[335]",2000
2007,5,Electronics and appliance stores[443],9250
2007,5,Fabricated metal product manufacturing[332],14000
2007,5,Farm product merchant wholesalers[411],1500
2007,5,Federal government public administration[911],39250
2007,5,"Fishing, hunting and trapping[114]",3000
2007,5,Food and beverage stores[445],79250
2007,5,Food manufacturing[311],24500
2007,5,Food services and drinking places[722],130500
2007,5,"Food, beverage and tobacco merchant wholesalers[413]",16000
2007,5,Forestry and logging[113],15500
2007,5,Funds and other financial vehicles[526],0
2007,5,Furniture and home furnishings stores[442],13500
2007,5,Furniture and related product manufacturing[337],7750
2007,5,Gasoline stations[447],9250
2007,5,General merchandise stores[452],28750
2007,5,Health and personal care stores[446],20000
2007,5,Heavy and civil engineering construction[237],19000
2007,5,Heritage institutions[712],2750
2007,5,Hospitals[622],81250
2007,5,Insurance carriers and related activities[524],27500
2007,5,International and other extra-territorial public administration[919],750
2007,5,Leather and allied product manufacturing[316],750
2007,5,Lessors of non-financial intangible assets (except copyrighted works)[533],0
2007,5,"Local, municipal and regional public administration[913]",28500
2007,5,Machinery manufacturing[333],10500
2007,5,"Machinery, equipment and supplies merchant wholesalers[417]",20250
2007,5,Management of companies and enterprises[551],1000
2007,5,Mining and quarrying (except oil and gas)[212],8750
2007,5,Miscellaneous manufacturing[339],12750
2007,5,Miscellaneous merchant wholesalers[418],14750
2007,5,Miscellaneous store retailers[453],21250
2007,5,Motion picture and sound recording industries[512],11500
2007,5,Motor vehicle and motor vehicle parts and accessories merchant wholesalers[415],9250
2007,5,Motor vehicle and parts dealers[441],27500
2007,5,Non-metallic mineral product manufacturing[327],8000
2007,5,Non-store retailers[454],8250
2007,5,Nursing and residential care facilities[623],33500
2007,5,Oil and gas extraction[211],1000
2007,5,Other,4500
2007,5,Other information services[519],4500
2007,5,Paper manufacturing[322],17500
2007,5,"Performing arts, spectator sports and related industries[711]",17250
2007,5,Personal and household goods merchant wholesalers[414],7250
2007,5,Personal and laundry services[812],27750
2007,5,Petroleum and coal product manufacturing[324],750
2007,5,Petroleum and petroleum products merchant wholesalers[412],1000
2007,5,Pipeline transportation[486],500
2007,5,Plastics and rubber products manufacturing[326],9750
2007,5,Postal service[491],9750
2007,5,Primary metal manufacturing[331],7750
2007,5,Printing and related support activities[323],6500
2007,5,Private households[814],10000
2007,5,"Professional, scientific and technical services[541]",171000
2007,5,Provincial and territorial public administration[912],24750
2007,5,Publishing industries[511],13750
2007,5,Rail transportation[482],3750
2007,5,Real estate[531],37750
2007,5,"Religious, grant-making, civic, and professional and similar organizations[813]",17500
2007,5,Rental and leasing services[532],10500
2007,5,Repair and maintenance[811],32500
2007,5,Scenic and sightseeing transportation[487],500
2007,5,"Securities, commodity contracts, and other financial investment and related acti",18500
2007,5,Social assistance[624],48750
2007,5,Specialty trade contractors[238],129500
2007,5,"Sporting goods, hobby, book and music stores[451]",14500
2007,5,Support activities for agriculture and forestry[115],9000
2007,5,"Support activities for mining, and oil and gas extraction[213]",7500
2007,5,Support activities for transportation[488],20750
2007,5,Telecommunications[517],23500
2007,5,Textile mills[313],0
2007,5,Textile product mills[314],2000
2007,5,Transit and ground passenger transportation[485],15750
2007,5,Transportation equipment manufacturing[336],9500
2007,5,Truck transportation[484],35750
2007,5,Utilities[221],8000
2007,5,Warehousing and storage[493],7500
2007,5,Waste management and remediation services[562],3500
2007,5,Water transportation[483],5500
2007,5,Wood product manufacturing[321],47250
2007,6,Aboriginal public administration[914],1500
2007,6,Accommodation services[721],35000
2007,6,Administrative and support services[561],89750
2007,6,Air transportation[481],12750
2007,6,Ambulatory health care services[621],66000
